id,homeTeam,homeScore,awayTeam,awayScore,lineProvider,overUnder,spread,formattedSpread
332430201,Oklahoma,34,Louisiana Monroe,0,teamrankings,61,-21.5,Oklahoma -21.5
332430130,Michigan,59,Central Michigan,9,consensus,,-26,Michigan -26
332430130,Michigan,59,Central Michigan,9,numberfire,52.5,-31.5,Michigan -31.5
332430130,Michigan,59,Central Michigan,9,teamrankings,53.5,-31.5,Michigan -31.5
332430158,Nebraska,37,Wyoming,34,consensus,,-21.5,Nebraska -21.5
332430158,Nebraska,37,Wyoming,34,numberfire,65.5,-31,Nebraska -31
332430158,Nebraska,37,Wyoming,34,teamrankings,65.5,-31,Nebraska -31
332430264,Washington,38,Boise State,6,consensus,,-2.5,Washington -2.5
332430264,Washington,38,Boise State,6,numberfire,54,-3.5,Washington -3.5
332430264,Washington,38,Boise State,6,teamrankings,54,-4,Washington -4
332430026,UCLA,58,Nevada,20,consensus,,-14.5,UCLA -14.5
332430026,UCLA,58,Nevada,20,numberfire,67.5,-20.5,UCLA -20.5
332430026,UCLA,58,Nevada,20,teamrankings,68,-20.5,UCLA -20.5
332430025,California,30,Northwestern,44,consensus,,8.5,Northwestern -8.5
332430025,California,30,Northwestern,44,numberfire,62,6,Northwestern -6
332430025,California,30,Northwestern,44,teamrankings,62,5.5,Northwestern -5.5
332430275,Wisconsin,45,UMass,0,consensus,,-45,Wisconsin -45
332430275,Wisconsin,45,UMass,0,numberfire,54,-42.5,Wisconsin -42.5
332430275,Wisconsin,45,UMass,0,teamrankings,54.5,-44.5,Wisconsin -44.5
332430204,Oregon State,46,Eastern Washington,49,consensus,,-28,Oregon State -28
332430059,Georgia Tech,70,Elon,0,consensus,,-47,Georgia Tech -47
332430103,Boston College,24,Villanova,14,consensus,,-19,Boston College -19
332430277,West Virginia,24,William & Mary,17,consensus,,-32,West Virginia -32
332430356,Illinois,42,Southern Illinois,34,consensus,,-24,Illinois -24
332432132,Cincinnati,42,Purdue,7,consensus,,-14,Cincinnati -14
332432132,Cincinnati,42,Purdue,7,numberfire,49.5,-10,Cincinnati -10
332432132,Cincinnati,42,Purdue,7,teamrankings,49.5,-10,Cincinnati -10
332430120,Maryland,43,Florida International,10,consensus,,-15,Maryland -15
332430120,Maryland,43,Florida International,10,numberfire,48.5,-21,Maryland -21
332430120,Maryland,43,Florida International,10,teamrankings,49.5,-21,Maryland -21
332430152,NC State,40,Louisiana Tech,14,consensus,,-10.5,NC State -10.5
332430152,NC State,40,Louisiana Tech,14,numberfire,61.5,-14,NC State -14
332430152,NC State,40,Louisiana Tech,14,teamrankings,62,-14,NC State -14
332432005,Air Force,38,Colgate,13,consensus,,-31.5,Air Force -31.5
332432294,Iowa,27,Northern Illinois,30,consensus,,-6.5,Iowa -6.5
332432294,Iowa,27,Northern Illinois,30,numberfire,53,-2,Iowa -2
332432294,Iowa,27,Northern Illinois,30,teamrankings,53,-3,Iowa -3
332430258,Virginia,19,BYU,16,consensus,,4,BYU -4
332430258,Virginia,19,BYU,16,numberfire,50,2.5,BYU -2.5
332430258,Virginia,19,BYU,16,teamrankings,49,2.5,BYU -2.5
332430213,Penn State,23,Syracuse,17,consensus,,5,Syracuse -5
332430213,Penn State,23,Syracuse,17,numberfire,50.5,-8,Penn State -8
332430213,Penn State,23,Syracuse,17,teamrankings,50.5,8,Syracuse -8
332430008,Arkansas,34,Louisiana,14,consensus,,-14,Arkansas -14
332430008,Arkansas,34,Louisiana,14,numberfire,55,-10,Arkansas -10
332430008,Arkansas,34,Louisiana,14,teamrankings,55,-10.5,Arkansas -10.5
332430150,Duke,45,North Carolina Central,0,consensus,,-35,Duke -35
332432633,Tennessee,45,Austin Peay,0,consensus,,-51,Tennessee -51
332432199,Eastern Michigan,34,Howard,24,consensus,,-13,Eastern Michigan -13
332430276,Marshall,52,Miami (OH),14,consensus,,-13,Marshall -13
332430276,Marshall,52,Miami (OH),14,numberfire,67.5,-20.5,Marshall -20.5
332430276,Marshall,52,Miami (OH),14,teamrankings,67.5,-20.5,Marshall -20.5
332432032,Arkansas State,62,Arkansas-Pine Bluff,11,consensus,,-17.5,Arkansas State -17.5
332432653,Troy,34,UAB,31,consensus,,-6,Troy -6
332432653,Troy,34,UAB,31,numberfire,62.5,-4.5,Troy -4.5
332432653,Troy,34,UAB,31,teamrankings,62.5,-4.5,Troy -4.5
332432572,Southern Mississippi,15,Texas State,22,consensus,,-9.5,Southern Mississippi -9.5
332432572,Southern Mississippi,15,Texas State,22,numberfire,55.5,-8,Southern Mississippi -8
332432572,Southern Mississippi,15,Texas State,22,teamrankings,56.5,-7.5,Southern Mississippi -7.5
332430249,North Texas,40,Idaho,6,consensus,,-17,North Texas -17
332430249,North Texas,40,Idaho,6,numberfire,55,-16.5,North Texas -16.5
332430249,North Texas,40,Idaho,6,teamrankings,55,-16.5,North Texas -16.5
332430151,East Carolina,52,Old Dominion,38,consensus,,-14.5,East Carolina -14.5
332430002,Auburn,31,Washington State,24,consensus,,-13.5,Auburn -13.5
332430002,Auburn,31,Washington State,24,numberfire,60.5,-14,Auburn -14
332430002,Auburn,31,Washington State,24,teamrankings,60.5,-14,Auburn -14
332430142,Missouri,58,Murray State,14,consensus,,-38,Missouri -38
332430058,South Florida,21,McNeese,53,consensus,,-20.5,South Florida -20.5
332430098,Western Kentucky,35,Kentucky,26,consensus,,3,Kentucky -3
332430098,Western Kentucky,35,Kentucky,26,numberfire,56,5.5,Kentucky -5.5
332430098,Western Kentucky,35,Kentucky,26,teamrankings,56,5.5,Kentucky -5.5
332430239,Baylor,69,Wofford,3,consensus,,-28,Baylor -28
332430167,New Mexico,13,UT San Antonio,21,consensus,,-6,New Mexico -6
332430167,New Mexico,13,UT San Antonio,21,teamrankings,54,-3.5,New Mexico -3.5
332430066,Iowa State,20,Northern Iowa,28,consensus,,-5.5,Iowa State -5.5
332430021,San Diego State,19,Eastern Illinois,40,consensus,,-19,San Diego State -19
332440097,Louisville,49,Ohio,7,consensus,,-16,Louisville -16
332440097,Louisville,49,Ohio,7,numberfire,58.5,-21,Louisville -21
332440097,Louisville,49,Ohio,7,teamrankings,58,-20.5,Louisville -20.5
332440036,Colorado State,27,Colorado,41,consensus,,1.5,Colorado -1.5
332440036,Colorado State,27,Colorado,41,numberfire,50.5,-3,Colorado State -3
332440036,Colorado State,27,Colorado,41,teamrankings,50,-3,Colorado State -3
332450221,Pittsburgh,13,Florida State,41,consensus,,10.5,Florida State -10.5
332450221,Pittsburgh,13,Florida State,41,numberfire,47,12,Florida State -12
332450221,Pittsburgh,13,Florida State,41,teamrankings,47,11.5,Florida State -11.5
332480151,East Carolina,31,Florida Atlantic,13,consensus,,-15,East Carolina -15
332480151,East Carolina,31,Florida Atlantic,13,numberfire,56.5,-19,East Carolina -19
332480151,East Carolina,31,Florida Atlantic,13,teamrankings,56.5,-19,East Carolina -19
332480009,Arizona State,55,Sacramento State,0,consensus,,-35,Arizona State -35
332490103,Boston College,24,Wake Forest,10,consensus,,-5,Boston College -5
332490103,Boston College,24,Wake Forest,10,numberfire,47.5,-2.5,Boston College -2.5
332490103,Boston College,24,Wake Forest,10,teamrankings,47,-3,Boston College -3
332492229,Florida International,0,UCF,38,consensus,,22,UCF -22
332492229,Florida International,0,UCF,38,numberfire,53,25,UCF -25
332492229,Florida International,0,UCF,38,teamrankings,53,24,UCF -24
332500258,Virginia,10,Oregon,59,consensus,,23.5,Oregon -23.5
332500258,Virginia,10,Oregon,59,numberfire,60,25.5,Oregon -25.5
332500258,Virginia,10,Oregon,59,teamrankings,60,26.5,Oregon -26.5
332500194,Ohio State,42,San Diego State,7,consensus,,-24,Ohio State -24
332500194,Ohio State,42,San Diego State,7,numberfire,55,-28,Ohio State -28
332500194,Ohio State,42,San Diego State,7,teamrankings,55,-28,Ohio State -28
332500228,Clemson,52,South Carolina State,13,consensus,,-52,Clemson -52
332500024,Stanford,34,San José State,13,consensus,,-20,Stanford -20
332500024,Stanford,34,San José State,13,numberfire,48.5,-24.5,Stanford -24.5
332500024,Stanford,34,San José State,13,teamrankings,48.5,-24.5,Stanford -24.5
332500061,Georgia,41,South Carolina,30,consensus,,-4.5,Georgia -4.5
332500061,Georgia,41,South Carolina,30,numberfire,55.5,-3.5,Georgia -3.5
332500061,Georgia,41,South Carolina,30,teamrankings,55,-3,Georgia -3
332500245,Texas A&M,65,Sam Houston State,28,consensus,,-45,Texas A&M -45
332500097,Louisville,44,Eastern Kentucky,7,consensus,,-40,Louisville -40
332500099,LSU,56,UAB,17,consensus,,-33.5,LSU -33.5
332500099,LSU,56,UAB,17,numberfire,59.5,-34.5,LSU -34.5
332500099,LSU,56,UAB,17,teamrankings,59,-34.5,LSU -34.5
332502390,Miami,21,Florida,16,consensus,,2,Florida -2
332502390,Miami,21,Florida,16,numberfire,47,3,Florida -3
332502390,Miami,21,Florida,16,teamrankings,47,3,Florida -3
332502636,UT San Antonio,35,Oklahoma State,56,consensus,,28.5,Oklahoma State -28.5
332502636,UT San Antonio,35,Oklahoma State,56,teamrankings,59.5,28,Oklahoma State -28
332500130,Michigan,41,Notre Dame,30,consensus,,-3,Michigan -3
332500130,Michigan,41,Notre Dame,30,numberfire,48,-4.5,Michigan -4.5
332500130,Michigan,41,Notre Dame,30,teamrankings,48,-4.5,Michigan -4.5
332500252,BYU,40,Texas,21,consensus,,6,Texas -6
332500252,BYU,40,Texas,21,numberfire,56,7.5,Texas -7.5
332500252,BYU,40,Texas,21,teamrankings,56.5,7,Texas -7
332500077,Northwestern,48,Syracuse,27,consensus,,-12,Northwestern -12
332500077,Northwestern,48,Syracuse,27,numberfire,54,-17,Northwestern -17
332500077,Northwestern,48,Syracuse,27,teamrankings,54.5,-17,Northwestern -17
332500275,Wisconsin,48,Tennessee Tech,0,consensus,,-45,Wisconsin -45
332500158,Nebraska,56,Southern Mississippi,13,consensus,,-29,Nebraska -29
332500158,Nebraska,56,Southern Mississippi,13,numberfire,60,-28,Nebraska -28
332500158,Nebraska,56,Southern Mississippi,13,teamrankings,60,-28,Nebraska -28
332500239,Baylor,70,Buffalo,13,consensus,,-21.5,Baylor -21.5
332500239,Baylor,70,Buffalo,13,numberfire,67.5,-28.5,Baylor -28.5
332500239,Baylor,70,Buffalo,13,teamrankings,67.5,-28.5,Baylor -28.5
332502628,TCU,38,Southeastern Louisiana,17,consensus,,-42.5,TCU -42.5
332500030,USC,7,Washington State,10,consensus,,-15,USC -15
332500030,USC,7,Washington State,10,numberfire,53.5,-16,USC -16
332500030,USC,7,Washington State,10,teamrankings,54,-16,USC -16
332500096,Kentucky,41,Miami (OH),7,consensus,,-14.5,Kentucky -14.5
332500096,Kentucky,41,Miami (OH),7,numberfire,54,-17.5,Kentucky -17.5
332500096,Kentucky,41,Miami (OH),7,teamrankings,54.5,-17.5,Kentucky -17.5
332500127,Michigan State,21,South Florida,6,consensus,,-17.5,Michigan State -17.5
332500127,Michigan State,21,South Florida,6,numberfire,41.5,-21.5,Michigan State -21.5
332500127,Michigan State,21,South Florida,6,teamrankings,41.5,-21.5,Michigan State -21.5
332500213,Penn State,45,Eastern Michigan,7,consensus,,-24,Penn State -24
332500213,Penn State,45,Eastern Michigan,7,numberfire,49,-28,Penn State -28
332500213,Penn State,45,Eastern Michigan,7,teamrankings,48.5,-28,Penn State -28
332500218,Temple,13,Houston,22,consensus,,2.5,Houston -2.5
332500218,Temple,13,Houston,22,numberfire,67,3,Houston -3
332500218,Temple,13,Houston,22,teamrankings,67,3,Houston -3
332500164,Rutgers,38,Norfolk State,0,consensus,,-37.5,Rutgers -37.5
332500356,Illinois,45,Cincinnati,17,consensus,,10.5,Cincinnati -10.5
332500356,Illinois,45,Cincinnati,17,numberfire,56,7.5,Cincinnati -7.5
332500356,Illinois,45,Cincinnati,17,teamrankings,55.5,7.5,Cincinnati -7.5
332502294,Iowa,28,Missouri State,14,consensus,,-24,Iowa -24
332502309,Kent State,22,Bowling Green,41,consensus,,8,Bowling Green -8
332502309,Kent State,22,Bowling Green,41,numberfire,43.5,6.5,Bowling Green -6.5
332502309,Kent State,22,Bowling Green,41,teamrankings,43,6.5,Bowling Green -6.5
332502509,Purdue,20,Indiana State,14,consensus,,-17,Purdue -17
332502633,Tennessee,52,Western Kentucky,20,consensus,,-12.5,Tennessee -12.5
332502633,Tennessee,52,Western Kentucky,20,numberfire,58.5,-14.5,Tennessee -14.5
332502633,Tennessee,52,Western Kentucky,20,teamrankings,59.5,-14,Tennessee -14
332500153,North Carolina,40,Middle Tennessee,20,consensus,,-21.5,North Carolina -21.5
332500153,North Carolina,40,Middle Tennessee,20,numberfire,67,-19.5,North Carolina -19.5
332500153,North Carolina,40,Middle Tennessee,20,teamrankings,67,-19.5,North Carolina -19.5
332502050,Ball State,40,Army,14,consensus,,-8,Ball State -8
332502050,Ball State,40,Army,14,numberfire,59.5,-9.5,Ball State -9.5
332502050,Ball State,40,Army,14,teamrankings,59.5,-10,Ball State -10
332500259,Virginia Tech,45,Western Carolina,3,consensus,,-41,Virginia Tech -41
332502247,Georgia State,14,Chattanooga,42,consensus,,10,Chattanooga -10
332500254,Utah,70,Weber State,7,consensus,,-23,Utah -23
332500113,UMass,14,Maine,24,consensus,,3,Maine -3
332500068,Boise State,63,UT Martin,14,consensus,,-35.5,Boise State -35.5
332502117,Central Michigan,24,New Hampshire,21,consensus,,-3.5,Central Michigan -3.5
332500344,Mississippi State,51,Alcorn State,7,consensus,,-42.5,Mississippi State -42.5
332502005,Air Force,20,Utah State,52,consensus,,8,Utah State -8
332502005,Air Force,20,Utah State,52,numberfire,57.5,8,Utah State -8
332502005,Air Force,20,Utah State,52,teamrankings,57.5,8,Utah State -8
332500142,Missouri,38,Toledo,23,consensus,,-11.5,Missouri -11.5
332500142,Missouri,38,Toledo,23,numberfire,65,-14.5,Missouri -14.5
332500142,Missouri,38,Toledo,23,teamrankings,65,-14,Missouri -14
332502655,Tulane,39,South Alabama,41,consensus,,-7,Tulane -7
332502655,Tulane,39,South Alabama,41,numberfire,49.5,-4.5,Tulane -4.5
332502655,Tulane,39,South Alabama,41,teamrankings,48.5,-4.5,Tulane -4.5
332502751,Wyoming,42,Idaho,10,consensus,,-23,Wyoming -23
332502751,Wyoming,42,Idaho,10,numberfire,63.5,-28.5,Wyoming -28.5
332502751,Wyoming,42,Idaho,10,teamrankings,63.5,-28,Wyoming -28
332500120,Maryland,47,Old Dominion,10,consensus,,-18.5,Maryland -18.5
332500235,Memphis,14,Duke,28,consensus,,6,Duke -6
332500235,Memphis,14,Duke,28,numberfire,52,3.5,Duke -3.5
332500235,Memphis,14,Duke,28,teamrankings,52,3.5,Duke -3.5
332500025,California,37,Portland State,30,consensus,,-27,California -27
332500084,Indiana,35,Navy,41,consensus,,-7.5,Indiana -7.5
332500084,Indiana,35,Navy,41,numberfire,67,-12,Indiana -12
332500084,Indiana,35,Navy,41,teamrankings,67,-12.5,Indiana -12.5
332500152,NC State,23,Richmond,21,consensus,,-23,NC State -23
332502006,Akron,35,James Madison,33,consensus,,-3,Akron -3
332500276,Marshall,55,Gardner-Webb,0,consensus,,-42,Marshall -42
332502306,Kansas State,48,Louisiana,27,consensus,,-12,Kansas State -12
332502306,Kansas State,48,Louisiana,27,numberfire,60.5,-12.5,Kansas State -12.5
332502306,Kansas State,48,Louisiana,27,teamrankings,60,-12.5,Kansas State -12.5
332502433,Louisiana Monroe,48,Grambling,10,consensus,,-38.5,Louisiana Monroe -38.5
332502348,Louisiana Tech,27,Lamar,14,consensus,,-28,Louisiana Tech -28
332502305,Kansas,31,South Dakota,14,consensus,,-23.5,Kansas -23.5
332502641,Texas Tech,61,Stephen F. Austin,13,consensus,,-35,Texas Tech -35
332502653,Troy,66,Savannah State,3,consensus,,-45,Troy -45
332500326,Texas State,28,Prairie View,3,consensus,,-30,Texas State -30
332500145,Ole Miss,31,Southeast Missouri State,13,consensus,,-49,Ole Miss -49
332500195,Ohio,27,North Texas,21,consensus,,-6.5,Ohio -6.5
332500195,Ohio,27,North Texas,21,numberfire,58.5,-3.5,Ohio -3.5
332500195,Ohio,27,North Texas,21,teamrankings,58.5,-3.5,Ohio -3.5
332500202,Tulsa,30,Colorado State,27,consensus,,-12,Tulsa -12
332500202,Tulsa,30,Colorado State,27,numberfire,55,-14,Tulsa -14
332500202,Tulsa,30,Colorado State,27,teamrankings,55,-13.5,Tulsa -13.5
332500008,Arkansas,31,Samford,21,consensus,,-32.5,Arkansas -32.5
332502711,Western Michigan,23,Nicholls,27,consensus,,-27,Western Michigan -27
332500238,Vanderbilt,38,Austin Peay,3,consensus,,-46.5,Vanderbilt -46.5
332500038,Colorado,38,Central Arkansas,24,consensus,,-14,Colorado -14
332500204,Oregon State,33,Hawai'i,14,consensus,,-24.5,Oregon State -24.5
332500204,Oregon State,33,Hawai'i,14,numberfire,55.5,-26.5,Oregon State -26.5
332500204,Oregon State,33,Hawai'i,14,teamrankings,55,-26,Oregon State -26
332500166,New Mexico State,21,Minnesota,44,consensus,,17.5,Minnesota -17.5
332500166,New Mexico State,21,Minnesota,44,numberfire,52,16,Minnesota -16
332500166,New Mexico State,21,Minnesota,44,teamrankings,52,16,Minnesota -16
332502638,UTEP,35,New Mexico,42,consensus,,-7,UTEP -7
332502638,UTEP,35,New Mexico,42,numberfire,50.5,-7,UTEP -7
332502638,UTEP,35,New Mexico,42,teamrankings,50,-7,UTEP -7
332502567,SMU,31,Montana State,30,consensus,,-10,SMU -10
332502440,Nevada,36,UC Davis,7,consensus,,-20,Nevada -20
332500278,Fresno State,41,Cal Poly,25,consensus,,-27,Fresno State -27
332502439,UNLV,13,Arizona,58,consensus,,13,Arizona -13
332502439,UNLV,13,Arizona,58,numberfire,63.5,14,Arizona -14
332502439,UNLV,13,Arizona,58,teamrankings,64,14,Arizona -14
332552641,Texas Tech,20,TCU,10,consensus,,6,TCU -6
332552641,Texas Tech,20,TCU,10,numberfire,59.5,3,TCU -3
332552641,Texas Tech,20,TCU,10,teamrankings,59.5,3,TCU -3
332552032,Arkansas State,41,Troy,34,consensus,,-10,Arkansas State -10
332552032,Arkansas State,41,Troy,34,numberfire,67.5,-6.5,Arkansas State -6.5
332552032,Arkansas State,41,Troy,34,teamrankings,67.5,-6.5,Arkansas State -6.5
332552348,Louisiana Tech,15,Tulane,24,consensus,,-7.5,Louisiana Tech -7.5
332552348,Louisiana Tech,15,Tulane,24,teamrankings,58.5,-7,Louisiana Tech -7
332560068,Boise State,42,Air Force,20,consensus,,-24,Boise State -24
332560068,Boise State,42,Air Force,20,numberfire,58,-23,Boise State -23
332560068,Boise State,42,Air Force,20,teamrankings,58,-23,Boise State -23
332570245,Texas A&M,42,Alabama,49,consensus,,7,Alabama -7
332570245,Texas A&M,42,Alabama,49,numberfire,63,8.5,Alabama -8.5
332570245,Texas A&M,42,Alabama,49,teamrankings,63,8.5,Alabama -8.5
332572483,Oregon,59,Tennessee,14,consensus,,-21.5,Oregon -21.5
332572483,Oregon,59,Tennessee,14,numberfire,69,-28.5,Oregon -28.5
332572483,Oregon,59,Tennessee,14,teamrankings,69.5,-28,Oregon -28
332570025,California,34,Ohio State,52,consensus,,14.5,Ohio State -14.5
332570025,California,34,Ohio State,52,numberfire,62.5,12.5,Ohio State -12.5
332570025,California,34,Ohio State,52,teamrankings,62.5,12.5,Ohio State -12.5
332570349,Army,20,Stanford,34,consensus,,28.5,Stanford -28.5
332570349,Army,20,Stanford,34,numberfire,49.5,30.5,Stanford -30.5
332570349,Army,20,Stanford,34,teamrankings,50,30.5,Stanford -30.5
332570096,Kentucky,13,Louisville,27,consensus,,10.5,Louisville -10.5
332570096,Kentucky,13,Louisville,27,numberfire,58.5,12.5,Louisville -12.5
332570096,Kentucky,13,Louisville,27,teamrankings,58.5,12,Louisville -12
332570099,LSU,45,Kent State,13,consensus,,-38,LSU -38
332570099,LSU,45,Kent State,13,numberfire,54.5,-36,LSU -36
332570099,LSU,45,Kent State,13,teamrankings,54.5,-35.5,LSU -35.5
332570052,Florida State,62,Nevada,7,consensus,,-31,Florida State -31
332570052,Florida State,62,Nevada,7,numberfire,61.5,-36,Florida State -36
332570052,Florida State,62,Nevada,7,teamrankings,61.5,-35.5,Florida State -35.5
332570130,Michigan,28,Akron,24,consensus,,-35.5,Michigan -35.5
332570130,Michigan,28,Akron,24,numberfire,58.5,-35.5,Michigan -35.5
332570130,Michigan,28,Akron,24,teamrankings,59.5,-35.5,Michigan -35.5
332570197,Oklahoma State,59,Lamar,3,consensus,,-47,Oklahoma State -47
332572579,South Carolina,35,Vanderbilt,25,consensus,,-12.5,South Carolina -12.5
332572579,South Carolina,35,Vanderbilt,25,numberfire,48,-10.5,South Carolina -10.5
332572579,South Carolina,35,Vanderbilt,25,teamrankings,48.5,-10.5,South Carolina -10.5
332570201,Oklahoma,51,Tulsa,20,consensus,,-27.5,Oklahoma -27.5
332570201,Oklahoma,51,Tulsa,20,numberfire,50.5,-22.5,Oklahoma -22.5
332570201,Oklahoma,51,Tulsa,20,teamrankings,50,-23,Oklahoma -23
332570158,Nebraska,21,UCLA,41,consensus,,-4,Nebraska -4
332570158,Nebraska,21,UCLA,41,numberfire,70.5,-1,Nebraska -1
332570158,Nebraska,21,UCLA,41,teamrankings,71.5,-1.5,Nebraska -1.5
332570077,Northwestern,38,Western Michigan,17,consensus,,-34,Northwestern -34
332570077,Northwestern,38,Western Michigan,17,numberfire,58,-28,Northwestern -28
332570077,Northwestern,38,Western Michigan,17,teamrankings,57.5,-28,Northwestern -28
332570356,Illinois,24,Washington,34,consensus,,7,Washington -7
332570356,Illinois,24,Washington,34,numberfire,61.5,10.5,Washington -10.5
332570356,Illinois,24,Washington,34,teamrankings,62,10.5,Washington -10.5
332570009,Arizona State,32,Wisconsin,30,consensus,,-5.5,Arizona State -5.5
