id,homeTeam,homeScore,awayTeam,awayScore,lineProvider,overUnder,spread,formattedSpread
401012348,Vanderbilt,36,Ole Miss,29,numberfire,73,-3,Vanderbilt -3
401012348,Vanderbilt,36,Ole Miss,29,teamrankings,72.5,-3,Vanderbilt -3
401014974,South Alabama,26,Louisiana Tech,30,Caesars,51,10.5,Louisiana Tech -10.5
401014974,South Alabama,26,Louisiana Tech,30,consensus,51,10.5,Louisiana Tech -10.5
401014974,South Alabama,26,Louisiana Tech,30,numberfire,51,10,Louisiana Tech -10
401014974,South Alabama,26,Louisiana Tech,30,teamrankings,53,10.5,Louisiana Tech -10.5
401012851,Florida International,28,Indiana,38,Caesars,57.5,13,Indiana -13
401012851,Florida International,28,Indiana,38,consensus,54.5,13,Indiana -13
401012851,Florida International,28,Indiana,38,numberfire,55,13,Indiana -13
401012851,Florida International,28,Indiana,38,teamrankings,55,13,Indiana -13
401012679,UCLA,17,Cincinnati,26,numberfire,62.5,-14.5,UCLA -14.5
401012679,UCLA,17,Cincinnati,26,teamrankings,62,-14,UCLA -14
401014980,UTEP,10,Northern Arizona,30,consensus,52.5,7,Northern Arizona -7
401019476,Tulsa,38,Central Arkansas,27,consensus,62,-11.5,Tulsa -11.5
401021652,Arkansas State,48,Southeast Missouri State,21,consensus,56,-32.5,Arkansas State -32.5
401014976,North Texas,46,SMU,23,Caesars,71,-3.5,North Texas -3.5
401014976,North Texas,46,SMU,23,consensus,71,-3.5,North Texas -3.5
401014976,North Texas,46,SMU,23,numberfire,71.5,-3.5,North Texas -3.5
401014976,North Texas,46,SMU,23,teamrankings,70.5,-3.5,North Texas -3.5
401012249,Florida,53,Charleston Southern,6,consensus,,-43,Florida -43
401013057,Kansas State,27,South Dakota,24,consensus,63,-24,Kansas State -24
401013069,Texas Tech,46,Oklahoma,51,Caesars,78.5,14,Oklahoma -14
401013069,Texas Tech,46,Oklahoma,51,consensus,78.5,14,Oklahoma -14
401013069,Texas Tech,46,Oklahoma,51,numberfire,78.5,14,Oklahoma -14
401013069,Texas Tech,46,Oklahoma,51,teamrankings,78.5,14,Oklahoma -14
401013171,Notre Dame,42,Florida State,13,Caesars,51.5,-17,Notre Dame -17
401013171,Notre Dame,42,Florida State,13,consensus,51.5,-17,Notre Dame -17
401013171,Notre Dame,42,Florida State,13,numberfire,49,-16.5,Notre Dame -16.5
401013171,Notre Dame,42,Florida State,13,teamrankings,49.5,-16.5,Notre Dame -16.5
401013446,BYU,45,New Mexico State,10,numberfire,58,-25.5,BYU -25.5
401013446,BYU,45,New Mexico State,10,teamrankings,58,-25.5,BYU -25.5
401012888,Notre Dame,24,Michigan,17,Caesars,46.5,3,Michigan -3
401012888,Notre Dame,24,Michigan,17,consensus,46.5,3,Michigan -3
401012888,Notre Dame,24,Michigan,17,numberfire,46,3,Michigan -3
401012888,Notre Dame,24,Michigan,17,teamrankings,46.5,2.5,Michigan -2.5
401012259,Vanderbilt,35,Middle Tennessee,7,Caesars,56.5,-3,Vanderbilt -3
401012259,Vanderbilt,35,Middle Tennessee,7,consensus,56.5,-3,Vanderbilt -3
401012259,Vanderbilt,35,Middle Tennessee,7,numberfire,57,-3,Vanderbilt -3
401012259,Vanderbilt,35,Middle Tennessee,7,teamrankings,57.5,-3,Vanderbilt -3
401012254,Mississippi State,63,Stephen F. Austin,6,Caesars,,-41,Mississippi State -41
401012254,Mississippi State,63,Stephen F. Austin,6,consensus,53,-47.5,Mississippi State -47.5
401014973,Charlotte,34,Fordham,10,consensus,56,-16.5,Charlotte -16.5
401013048,Kansas,23,Nicholls,26,consensus,57,-8,Kansas -8
401012681,Oregon,58,Bowling Green,24,Caesars,72,-34.5,Oregon -34.5
401012681,Oregon,58,Bowling Green,24,consensus,72.5,-34,Oregon -34
401012681,Oregon,58,Bowling Green,24,numberfire,72,-34,Oregon -34
401012681,Oregon,58,Bowling Green,24,teamrankings,71,-34.5,Oregon -34.5
401022515,New Mexico,62,Incarnate Word,30,consensus,63.5,-36,New Mexico -36
401013026,Baylor,55,Abilene Christian,27,consensus,,-41,Baylor -41
401012784,Washington,27,Stanford,23,Caesars,44,-9,Washington -9
401012784,Washington,27,Stanford,23,consensus,44,-9.5,Washington -9.5
401012784,Washington,27,Stanford,23,numberfire,44,-9.5,Washington -9.5
401012784,Washington,27,Stanford,23,teamrankings,43.5,-9.5,Washington -9.5
401015043,UAB,26,Southern Mississippi,23,Caesars,45.5,-13.5,UAB -13.5
401015043,UAB,26,Southern Mississippi,23,consensus,45.5,-13,UAB -13
401015043,UAB,26,Southern Mississippi,23,numberfire,45.5,-13.5,UAB -13.5
401015043,UAB,26,Southern Mississippi,23,teamrankings,45,-13.5,UAB -13.5
401012795,Washington State,69,Arizona,28,Caesars,64.5,-10.5,Washington State -10.5
401012795,Washington State,69,Arizona,28,consensus,63.5,-10.5,Washington State -10.5
401012795,Washington State,69,Arizona,28,numberfire,64,-10.5,Washington State -10.5
401012795,Washington State,69,Arizona,28,teamrankings,63.5,-10.5,Washington State -10.5
401012783,Oregon State,21,USC,38,numberfire,65,14.5,USC -14.5
401012783,Oregon State,21,USC,38,teamrankings,64.5,15,USC -15
401013169,Boston College,7,Clemson,27,Caesars,52,17.5,Clemson -17.5
401013169,Boston College,7,Clemson,27,consensus,51,17.5,Clemson -17.5
401013169,Boston College,7,Clemson,27,numberfire,51.5,18,Clemson -18
401013169,Boston College,7,Clemson,27,teamrankings,51.5,17.5,Clemson -17.5
401012793,Oregon,31,Arizona State,29,Caesars,66,-3.5,Oregon -3.5
401012793,Oregon,31,Arizona State,29,consensus,66,-3.5,Oregon -3.5
401012793,Oregon,31,Arizona State,29,numberfire,64.5,-3.5,Oregon -3.5
401012793,Oregon,31,Arizona State,29,teamrankings,64,-3.5,Oregon -3.5
401014978,Southern Mississippi,55,Jackson State,7,Caesars,,-36,Southern Mississippi -36
401014978,Southern Mississippi,55,Jackson State,7,consensus,51,-33,Southern Mississippi -33
401012677,Arizona State,49,UT San Antonio,7,Caesars,53.5,-17.5,Arizona State -17.5
401012677,Arizona State,49,UT San Antonio,7,consensus,52,-17.5,Arizona State -17.5
401012677,Arizona State,49,UT San Antonio,7,numberfire,53.5,-17,Arizona State -17
401012677,Arizona State,49,UT San Antonio,7,teamrankings,53.5,-17,Arizona State -17
401012676,Arizona,23,BYU,28,Caesars,60,-11,Arizona -11
401012676,Arizona,23,BYU,28,consensus,60.5,-11,Arizona -11
401012676,Arizona,23,BYU,28,numberfire,60.5,-10,Arizona -10
401012676,Arizona,23,BYU,28,teamrankings,60.5,-10,Arizona -10
401019475,Hawai'i,59,Navy,41,Caesars,62,13.5,Navy -13.5
401019475,Hawai'i,59,Navy,41,consensus,62,13.5,Navy -13.5
401019475,Hawai'i,59,Navy,41,numberfire,62.5,10.5,Navy -10.5
401019475,Hawai'i,59,Navy,41,teamrankings,62.5,12.5,Navy -12.5
401079833,East Carolina,23,North Carolina A&T,28,consensus,64.5,-13,East Carolina -13
401013095,LSU,33,Miami,17,Caesars,47,3,Miami -3
401013095,LSU,33,Miami,17,consensus,47,3,Miami -3
401013095,LSU,33,Miami,17,numberfire,47.5,3.5,Miami -3.5
401013095,LSU,33,Miami,17,teamrankings,47.5,3,Miami -3
401013096,Florida State,3,Virginia Tech,24,Caesars,55.5,-7,Florida State -7
401013096,Florida State,3,Virginia Tech,24,consensus,55.5,-7,Florida State -7
401013096,Florida State,3,Virginia Tech,24,numberfire,54,-7.5,Florida State -7.5
401013096,Florida State,3,Virginia Tech,24,teamrankings,54,-7,Florida State -7
401019477,SMU,12,TCU,42,Caesars,60,23.5,TCU -23.5
401019477,SMU,12,TCU,42,consensus,60,23.5,TCU -23.5
401019477,SMU,12,TCU,42,numberfire,60.5,24,TCU -24
401019477,SMU,12,TCU,42,teamrankings,59.5,23.5,TCU -23.5
401013355,Wisconsin,45,New Mexico,14,Caesars,58.5,-36,Wisconsin -36
401013355,Wisconsin,45,New Mexico,14,consensus,58.5,-35.5,Wisconsin -35.5
401013355,Wisconsin,45,New Mexico,14,numberfire,59,-36,Wisconsin -36
401013355,Wisconsin,45,New Mexico,14,teamrankings,58,-35.5,Wisconsin -35.5
401013098,Northwestern,7,Duke,21,Caesars,47.5,-2.5,Northwestern -2.5
401013098,Northwestern,7,Duke,21,consensus,47.5,-2.5,Northwestern -2.5
401013098,Northwestern,7,Duke,21,numberfire,47.5,-2.5,Northwestern -2.5
401013098,Northwestern,7,Duke,21,teamrankings,47.5,-2.5,Northwestern -2.5
401012889,Michigan,49,Western Michigan,3,Caesars,54.5,-28,Michigan -28
401012889,Michigan,49,Western Michigan,3,consensus,55,-28,Michigan -28
401012889,Michigan,49,Western Michigan,3,numberfire,54.5,-28,Michigan -28
401012889,Michigan,49,Western Michigan,3,teamrankings,54.5,-27.5,Michigan -27.5
401013367,Army,38,Liberty,14,Caesars,58,-7.5,Army -7.5
401013367,Army,38,Liberty,14,consensus,57.5,-7.5,Army -7.5
401013367,Army,38,Liberty,14,numberfire,58,-7.5,Army -7.5
401013367,Army,38,Liberty,14,teamrankings,57,-7.5,Army -7.5
401012271,Vanderbilt,41,Nevada,10,Caesars,59.5,-10,Vanderbilt -10
401012271,Vanderbilt,41,Nevada,10,consensus,60,-10,Vanderbilt -10
401012271,Vanderbilt,41,Nevada,10,numberfire,60,-10,Vanderbilt -10
401012271,Vanderbilt,41,Nevada,10,teamrankings,59.5,-10,Vanderbilt -10
401012266,Kansas State,10,Mississippi State,31,Caesars,52,7,Mississippi State -7
401012266,Kansas State,10,Mississippi State,31,consensus,52.5,7,Mississippi State -7
401012266,Kansas State,10,Mississippi State,31,numberfire,52,7,Mississippi State -7
401012266,Kansas State,10,Mississippi State,31,teamrankings,51.5,6.5,Mississippi State -6.5
401013100,South Florida,49,Georgia Tech,38,Caesars,60,3.5,Georgia Tech -3.5
401013100,South Florida,49,Georgia Tech,38,consensus,60,3,Georgia Tech -3
401013100,South Florida,49,Georgia Tech,38,numberfire,60,3,Georgia Tech -3
401013100,South Florida,49,Georgia Tech,38,teamrankings,61,3,Georgia Tech -3
401013352,Purdue,19,Eastern Michigan,20,Caesars,50.5,-15.5,Purdue -15.5
401013352,Purdue,19,Eastern Michigan,20,consensus,50.5,-15.5,Purdue -15.5
401013352,Purdue,19,Eastern Michigan,20,numberfire,49,-15.5,Purdue -15.5
401013352,Purdue,19,Eastern Michigan,20,teamrankings,50,-15,Purdue -15
401013104,NC State,41,Georgia State,7,numberfire,56.5,-24.5,NC State -24.5
401013104,NC State,41,Georgia State,7,teamrankings,56.5,-25,NC State -25
401012726,Houston,45,Arizona,18,Caesars,71.5,-3.5,Houston -3.5
401012726,Houston,45,Arizona,18,consensus,71.5,-3.5,Houston -3.5
401012726,Houston,45,Arizona,18,numberfire,70,-3,Houston -3
401012726,Houston,45,Arizona,18,teamrankings,71,-3,Houston -3
401013108,Wake Forest,51,Towson,20,consensus,57.5,-34,Wake Forest -34
401012728,Oklahoma,49,UCLA,21,Caesars,66,-31,Oklahoma -31
401012728,Oklahoma,49,UCLA,21,consensus,65.5,-31,Oklahoma -31
401012728,Oklahoma,49,UCLA,21,numberfire,64.5,-31,Oklahoma -31
401012728,Oklahoma,49,UCLA,21,teamrankings,66,-31,Oklahoma -31
401013107,Virginia Tech,62,William & Mary,17,consensus,,-42,Virginia Tech -42
401012731,Oregon,62,Portland State,14,consensus,,-49.5,Oregon -49.5
401013049,Central Michigan,7,Kansas,31,numberfire,48,-3,Central Michigan -3
401013049,Central Michigan,7,Kansas,31,teamrankings,48.5,-3,Central Michigan -3
401014983,Florida Atlantic,33,Air Force,26,Caesars,60.5,-8.5,Florida Atlantic -8.5
401014983,Florida Atlantic,33,Air Force,26,consensus,61,-8,Florida Atlantic -8
401014983,Florida Atlantic,33,Air Force,26,numberfire,61,-8,Florida Atlantic -8
401014983,Florida Atlantic,33,Air Force,26,teamrankings,61,-8,Florida Atlantic -8
401020678,Akron,41,Morgan State,7,consensus,,-42.5,Akron -42.5
401019479,Navy,22,Memphis,21,Caesars,67.5,6.5,Memphis -6.5
401019479,Navy,22,Memphis,21,consensus,67,7,Memphis -7
401019479,Navy,22,Memphis,21,numberfire,67,7,Memphis -7
401019479,Navy,22,Memphis,21,teamrankings,67,7,Memphis -7
401012821,Ohio State,52,Rutgers,3,Caesars,57,-35,Ohio State -35
401012821,Ohio State,52,Rutgers,3,consensus,58.5,-35.5,Ohio State -35.5
401012821,Ohio State,52,Rutgers,3,numberfire,64,-34.5,Ohio State -34.5
401012821,Ohio State,52,Rutgers,3,teamrankings,58,-34.5,Ohio State -34.5
401012268,South Carolina,17,Georgia,41,Caesars,52.5,9.5,Georgia -9.5
401012268,South Carolina,17,Georgia,41,consensus,53,9,Georgia -9
401012268,South Carolina,17,Georgia,41,numberfire,54.5,8.5,Georgia -8.5
401012268,South Carolina,17,Georgia,41,teamrankings,54.5,8.5,Georgia -8.5
401012246,Alabama,51,Louisville,14,Caesars,62.5,-24,Alabama -24
401012246,Alabama,51,Louisville,14,consensus,62,-24,Alabama -24
401012246,Alabama,51,Louisville,14,numberfire,60.5,-23.5,Alabama -23.5
401012246,Alabama,51,Louisville,14,teamrankings,60.5,-23.5,Alabama -23.5
401019478,Temple,29,Buffalo,36,numberfire,52,-4,Temple -4
401019478,Temple,29,Buffalo,36,teamrankings,52.5,-4,Temple -4
401013103,East Carolina,41,North Carolina,19,Caesars,59.5,15,North Carolina -15
401013103,East Carolina,41,North Carolina,19,consensus,60,16,North Carolina -16
401013103,East Carolina,41,North Carolina,19,numberfire,59.5,15.5,North Carolina -15.5
401013103,East Carolina,41,North Carolina,19,teamrankings,59,16.5,North Carolina -16.5
401013377,Notre Dame,24,Ball State,16,Caesars,61,-34,Notre Dame -34
401013377,Notre Dame,24,Ball State,16,consensus,60.5,-34.5,Notre Dame -34.5
401013377,Notre Dame,24,Ball State,16,numberfire,60.5,-34,Notre Dame -34
401013377,Notre Dame,24,Ball State,16,teamrankings,60.5,-34,Notre Dame -34
401012260,Alabama,57,Arkansas State,7,Caesars,63.5,-37,Alabama -37
401012260,Alabama,57,Arkansas State,7,consensus,63,-37,Alabama -37
