id,homeTeam,homeScore,awayTeam,awayScore,lineProvider,overUnder,spread,formattedSpread
401207106,Southern Mississippi,30,Louisiana Tech,31,teamrankings,59,-7,Southern Mississippi -7
401240041,UT San Antonio,24,Stephen F. Austin,10,consensus,54.5,-18,UT San Antonio -18
401234571,Pittsburgh,21,Syracuse,10,Bovada,47.0,-21.5,Pittsburgh -21.5
401234571,Pittsburgh,21,Syracuse,10,Caesars,47.5,-21,Pittsburgh -21
401234571,Pittsburgh,21,Syracuse,10,consensus,47,-21,Pittsburgh -21
401234571,Pittsburgh,21,Syracuse,10,numberfire,47.5,-20.5,Pittsburgh -20.5
401234571,Pittsburgh,21,Syracuse,10,teamrankings,46.5,-21.5,Pittsburgh -21.5
401234570,NC State,45,Wake Forest,42,Bovada,53.0,2.0,Wake Forest -2.0
401234570,NC State,45,Wake Forest,42,Caesars,53,2,Wake Forest -2
401234570,NC State,45,Wake Forest,42,consensus,53.5,2,Wake Forest -2
401234570,NC State,45,Wake Forest,42,numberfire,52.5,1.5,Wake Forest -1.5
401234570,NC State,45,Wake Forest,42,teamrankings,54,2,Wake Forest -2
401234569,Louisville,34,Miami,47,Bovada,65.5,2.5,Miami -2.5
401234569,Louisville,34,Miami,47,Caesars,65.5,1.5,Miami -1.5
401234569,Louisville,34,Miami,47,consensus,65.5,2.5,Miami -2.5
401234569,Louisville,34,Miami,47,numberfire,65.5,1.5,Miami -1.5
401234569,Louisville,34,Miami,47,teamrankings,65.5,2.5,Miami -2.5
401234567,Duke,6,Boston College,26,Bovada,50.5,-3.5,Duke -3.5
401234567,Duke,6,Boston College,26,Caesars,50.5,-4,Duke -4
401234567,Duke,6,Boston College,26,consensus,50.5,-3.5,Duke -3.5
401234567,Duke,6,Boston College,26,numberfire,50.5,-3.5,Duke -3.5
401234567,Duke,6,Boston College,26,teamrankings,49.5,-3.5,Duke -3.5
401212522,Tulane,24,Navy,27,Bovada,44.5,-5.0,Tulane -5.0
401212522,Tulane,24,Navy,27,Caesars,45,-5.5,Tulane -5.5
401212522,Tulane,24,Navy,27,consensus,45,-5.5,Tulane -5.5
401212522,Tulane,24,Navy,27,numberfire,46.5,-5.5,Tulane -5.5
401212522,Tulane,24,Navy,27,teamrankings,44.5,-5.5,Tulane -5.5
401207124,Western Kentucky,24,Liberty,30,Bovada,52.0,-14.5,Western Kentucky -14.5
401207124,Western Kentucky,24,Liberty,30,Caesars,51.5,-15,Western Kentucky -15
401207124,Western Kentucky,24,Liberty,30,consensus,51.5,-14.5,Western Kentucky -14.5
401207124,Western Kentucky,24,Liberty,30,numberfire,51.5,-14.5,Western Kentucky -14.5
401207124,Western Kentucky,24,Liberty,30,teamrankings,52,-15.5,Western Kentucky -15.5
401215301,Georgia State,31,Louisiana,34,Caesars,57.5,17,Louisiana -17
401215301,Georgia State,31,Louisiana,34,consensus,57.5,17,Louisiana -17
401215301,Georgia State,31,Louisiana,34,numberfire,57.5,17.5,Louisiana -17.5
401215301,Georgia State,31,Louisiana,34,teamrankings,57.5,17,Louisiana -17
401234568,Georgia Tech,21,UCF,49,Bovada,63.5,9.5,UCF -9.5
401234568,Georgia Tech,21,UCF,49,Caesars,63.5,9.5,UCF -9.5
401234568,Georgia Tech,21,UCF,49,consensus,63,9.5,UCF -9.5
401234568,Georgia Tech,21,UCF,49,numberfire,62.5,8.5,UCF -8.5
401234568,Georgia Tech,21,UCF,49,teamrankings,63.5,9.5,UCF -9.5
401212541,Cincinnati,55,Austin Peay,20,consensus,54,-39.5,Cincinnati -39.5
401237492,Clemson,49,The Citadel,0,consensus,57,-50.5,Clemson -50.5
401237037,Texas A&M,17,Vanderbilt,12,Caesars,46,-31.5,Texas A&M -31.5
401237037,Texas A&M,17,Vanderbilt,12,consensus,46,-31.5,Texas A&M -31.5
401237037,Texas A&M,17,Vanderbilt,12,numberfire,46.5,-31.5,Texas A&M -31.5
401237037,Texas A&M,17,Vanderbilt,12,teamrankings,46,-31.5,Texas A&M -31.5
401237037,Texas A&M,17,Vanderbilt,12,Bovada,46.5,-31.0,Texas A&M -31.0
401234638,Virginia,38,Duke,20,Bovada,45.5,-4.0,Virginia -4.0
401234638,Virginia,38,Duke,20,Caesars,45.5,-4,Virginia -4
401234638,Virginia,38,Duke,20,consensus,45.5,-4,Virginia -4
401234638,Virginia,38,Duke,20,numberfire,44.5,-3.5,Virginia -3.5
401236223,BYU,48,Troy,7,Bovada,59.0,-14.5,BYU -14.5
401236223,BYU,48,Troy,7,Caesars,58.5,-14.5,BYU -14.5
401236223,BYU,48,Troy,7,consensus,58.5,-14.5,BYU -14.5
401236223,BYU,48,Troy,7,numberfire,58.5,-14.5,BYU -14.5
401236223,BYU,48,Troy,7,teamrankings,58.5,-14.5,BYU -14.5
401234566,Virginia Tech,45,NC State,24,Bovada,56.5,-6.0,Virginia Tech -6.0
401234566,Virginia Tech,45,NC State,24,Caesars,56.5,-5.5,Virginia Tech -5.5
401234566,Virginia Tech,45,NC State,24,consensus,56.5,-6,Virginia Tech -6
401234566,Virginia Tech,45,NC State,24,numberfire,57.5,-6.5,Virginia Tech -6.5
401235993,Baylor,47,Kansas,14,Caesars,61,-17,Baylor -17
401235993,Baylor,47,Kansas,14,consensus,61,-17,Baylor -17
401235993,Baylor,47,Kansas,14,numberfire,60.5,-16.5,Baylor -16.5
401235993,Baylor,47,Kansas,14,teamrankings,60.5,-17,Baylor -17
401235993,Baylor,47,Kansas,14,Bovada,61.0,-17.5,Baylor -17.5
401234593,Miami,52,Florida State,10,Caesars,53.5,-11.5,Miami -11.5
401234593,Miami,52,Florida State,10,consensus,53.5,-12,Miami -12
401234593,Miami,52,Florida State,10,numberfire,53.5,-11.5,Miami -11.5
401234593,Miami,52,Florida State,10,teamrankings,53.5,-12.5,Miami -12.5
401234593,Miami,52,Florida State,10,Bovada,54.0,-12.5,Miami -12.5
401237036,South Carolina,27,Tennessee,31,Bovada,45.5,5.0,Tennessee -5.0
401237036,South Carolina,27,Tennessee,31,Caesars,45,4.5,Tennessee -4.5
401237036,South Carolina,27,Tennessee,31,consensus,45,4,Tennessee -4
401237036,South Carolina,27,Tennessee,31,numberfire,45.5,3.5,Tennessee -3.5
401237036,South Carolina,27,Tennessee,31,teamrankings,45,4,Tennessee -4
401212485,SMU,50,Stephen F. Austin,7,consensus,63.5,-38.5,SMU -38.5
401234734,Southern Mississippi,24,Tulane,66,Bovada,54.5,3.5,Tulane -3.5
401234734,Southern Mississippi,24,Tulane,66,Caesars,54.5,3.5,Tulane -3.5
401234734,Southern Mississippi,24,Tulane,66,consensus,54.5,3.5,Tulane -3.5
401234734,Southern Mississippi,24,Tulane,66,numberfire,54.5,3.5,Tulane -3.5
401234734,Southern Mississippi,24,Tulane,66,teamrankings,54.5,3.5,Tulane -3.5
401232157,Louisiana Tech,66,Houston Baptist,38,consensus,75.5,-23.5,Louisiana Tech -23.5
401236951,Missouri,19,Alabama,38,Caesars,55,29,Alabama -29
401236951,Missouri,19,Alabama,38,consensus,55.5,28.5,Alabama -28.5
401236951,Missouri,19,Alabama,38,numberfire,55.5,29.5,Alabama -29.5
401236951,Missouri,19,Alabama,38,teamrankings,54.5,28.5,Alabama -28.5
401236951,Missouri,19,Alabama,38,Bovada,56.0,29.0,Alabama -29.0
401241303,Boston College,24,Texas State,21,Caesars,57,-21.5,Boston College -21.5
401241303,Boston College,24,Texas State,21,consensus,57.5,-21.5,Boston College -21.5
401241303,Boston College,24,Texas State,21,numberfire,57.5,-21.5,Boston College -21.5
401241303,Boston College,24,Texas State,21,teamrankings,58,-21.5,Boston College -21.5
401241303,Boston College,24,Texas State,21,Bovada,57.0,-21.5,Boston College -21.5
401237033,Arkansas,10,Georgia,37,Bovada,53.0,28.0,Georgia -28.0
401237033,Arkansas,10,Georgia,37,Caesars,53,28,Georgia -28
401237033,Arkansas,10,Georgia,37,consensus,53,28,Georgia -28
401237033,Arkansas,10,Georgia,37,numberfire,52.5,27.5,Georgia -27.5
401237033,Arkansas,10,Georgia,37,teamrankings,53,28,Georgia -28
401240194,Louisiana Monroe,6,UTEP,31,Bovada,49.5,-10.0,Louisiana Monroe -10.0
401240194,Louisiana Monroe,6,UTEP,31,Caesars,50,-9.5,Louisiana Monroe -9.5
401240194,Louisiana Monroe,6,UTEP,31,consensus,50,-9.5,Louisiana Monroe -9.5
401240194,Louisiana Monroe,6,UTEP,31,numberfire,48.5,-9.5,Louisiana Monroe -9.5
401240194,Louisiana Monroe,6,UTEP,31,teamrankings,49,-9.5,Louisiana Monroe -9.5
401240996,Cincinnati,24,Army,10,Bovada,44.5,-12.0,Cincinnati -12.0
401240996,Cincinnati,24,Army,10,Caesars,44.5,-12.5,Cincinnati -12.5
401240996,Cincinnati,24,Army,10,consensus,44.5,-12.5,Cincinnati -12.5
401240996,Cincinnati,24,Army,10,numberfire,44.5,-11.5,Cincinnati -11.5
401240996,Cincinnati,24,Army,10,teamrankings,44,-12.5,Cincinnati -12.5
401235997,Oklahoma State,27,West Virginia,13,Bovada,49.5,-6.0,Oklahoma State -6.0
401235997,Oklahoma State,27,West Virginia,13,Caesars,50,-6,Oklahoma State -6
401235997,Oklahoma State,27,West Virginia,13,consensus,50,-6.5,Oklahoma State -6.5
401235997,Oklahoma State,27,West Virginia,13,numberfire,49.5,-6.5,Oklahoma State -6.5
401235997,Oklahoma State,27,West Virginia,13,teamrankings,49,-5.5,Oklahoma State -5.5
401235995,Texas Tech,56,Texas,63,Bovada,71.0,18.0,Texas -18.0
401235995,Texas Tech,56,Texas,63,Caesars,71.5,17.5,Texas -17.5
401235995,Texas Tech,56,Texas,63,consensus,71,17.5,Texas -17.5
401235995,Texas Tech,56,Texas,63,numberfire,71.5,17.5,Texas -17.5
401235995,Texas Tech,56,Texas,63,teamrankings,71,17,Texas -17
401237035,LSU,34,Mississippi State,44,Bovada,57.5,-14.5,LSU -14.5
401237035,LSU,34,Mississippi State,44,Caesars,57,-14.5,LSU -14.5
401237035,LSU,34,Mississippi State,44,consensus,57,-14.5,LSU -14.5
401237035,LSU,34,Mississippi State,44,numberfire,56.5,-14.5,LSU -14.5
401237035,LSU,34,Mississippi State,44,teamrankings,57,-14.5,LSU -14.5
401235994,TCU,34,Iowa State,37,Bovada,43.5,4.5,Iowa State -4.5
401235994,TCU,34,Iowa State,37,Caesars,43.5,4,Iowa State -4
401235994,TCU,34,Iowa State,37,consensus,43.5,3.5,Iowa State -3.5
401235994,TCU,34,Iowa State,37,numberfire,42.5,3.5,Iowa State -3.5
401235994,TCU,34,Iowa State,37,teamrankings,43.5,4.5,Iowa State -4.5
401207126,Liberty,36,Florida International,34,Bovada,60.5,-10.0,Liberty -10.0
401207126,Liberty,36,Florida International,34,Caesars,60.5,-9.5,Liberty -9.5
401207126,Liberty,36,Florida International,34,consensus,60.5,-9.5,Liberty -9.5
401207126,Liberty,36,Florida International,34,numberfire,60.5,-9.5,Liberty -9.5
401207126,Liberty,36,Florida International,34,teamrankings,61,-10,Liberty -10
401234594,Syracuse,37,Georgia Tech,20,Bovada,52.0,7.5,Georgia Tech -7.5
401234594,Syracuse,37,Georgia Tech,20,Caesars,52,7.5,Georgia Tech -7.5
401234594,Syracuse,37,Georgia Tech,20,consensus,52,7.5,Georgia Tech -7.5
401234594,Syracuse,37,Georgia Tech,20,numberfire,51.5,7.5,Georgia Tech -7.5
401234594,Syracuse,37,Georgia Tech,20,teamrankings,52.5,7.5,Georgia Tech -7.5
401236253,Appalachian State,52,Campbell,21,consensus,54,-33.5,Appalachian State -33.5
401215303,Louisiana,20,Georgia Southern,18,Caesars,49,-11.5,Louisiana -11.5
401215303,Louisiana,20,Georgia Southern,18,consensus,49,-11.5,Louisiana -11.5
401215303,Louisiana,20,Georgia Southern,18,numberfire,48.5,-11.5,Louisiana -11.5
401215303,Louisiana,20,Georgia Southern,18,teamrankings,49,-12,Louisiana -12
401234595,Pittsburgh,23,Louisville,20,Bovada,54.0,-3.0,Pittsburgh -3.0
401234595,Pittsburgh,23,Louisville,20,Caesars,54,-2.5,Pittsburgh -2.5
401234595,Pittsburgh,23,Louisville,20,consensus,53.5,-2.5,Pittsburgh -2.5
401234595,Pittsburgh,23,Louisville,20,numberfire,53.5,-2.5,Pittsburgh -2.5
401234595,Pittsburgh,23,Louisville,20,teamrankings,53,-3,Pittsburgh -3
401212536,East Carolina,28,UCF,51,Bovada,77.5,28.5,UCF -28.5
401212536,East Carolina,28,UCF,51,Caesars,77.5,28,UCF -28
401212536,East Carolina,28,UCF,51,consensus,77.5,28,UCF -28
401212536,East Carolina,28,UCF,51,numberfire,77.5,28.5,UCF -28.5
401212536,East Carolina,28,UCF,51,teamrankings,78,28,UCF -28
401237034,Auburn,29,Kentucky,13,Caesars,,-6.5,Auburn -6.5
401237034,Auburn,29,Kentucky,13,consensus,46.5,-6.5,Auburn -6.5
401237034,Auburn,29,Kentucky,13,numberfire,47.5,-5.5,Auburn -5.5
401237034,Auburn,29,Kentucky,13,teamrankings,46.5,-6,Auburn -6
401237034,Auburn,29,Kentucky,13,Bovada,47.0,-6.0,Auburn -6.0
401207132,South Alabama,10,UAB,42,Bovada,47.5,8.0,UAB -8.0
401207132,South Alabama,10,UAB,42,Caesars,47.5,7.5,UAB -7.5
401207132,South Alabama,10,UAB,42,consensus,47.5,7.5,UAB -7.5
401207132,South Alabama,10,UAB,42,numberfire,47.5,7.5,UAB -7.5
401207132,South Alabama,10,UAB,42,teamrankings,48,7.5,UAB -7.5
401236952,Ole Miss,35,Florida,51,Bovada,59.5,14.0,Florida -14.0
401236952,Ole Miss,35,Florida,51,Caesars,60,14,Florida -14
401236952,Ole Miss,35,Florida,51,consensus,59.5,14,Florida -14
401236952,Ole Miss,35,Florida,51,numberfire,60.5,14.5,Florida -14.5
401236952,Ole Miss,35,Florida,51,teamrankings,59.5,13.5,Florida -13.5
401235996,Oklahoma,35,Kansas State,38,Bovada,62.5,-28.0,Oklahoma -28.0
401235996,Oklahoma,35,Kansas State,38,Caesars,61.5,-27.5,Oklahoma -27.5
401235996,Oklahoma,35,Kansas State,38,consensus,61.5,-27.5,Oklahoma -27.5
401235996,Oklahoma,35,Kansas State,38,numberfire,61.5,-27.5,Oklahoma -27.5
401235996,Oklahoma,35,Kansas State,38,teamrankings,61.5,-28,Oklahoma -28
401207134,UT San Antonio,37,Middle Tennessee,35,Caesars,59.5,-6,UT San Antonio -6
401207134,UT San Antonio,37,Middle Tennessee,35,consensus,58.5,-6,UT San Antonio -6
401207134,UT San Antonio,37,Middle Tennessee,35,numberfire,58.5,-6.5,UT San Antonio -6.5
401207134,UT San Antonio,37,Middle Tennessee,35,teamrankings,59,-6,UT San Antonio -6
401240282,Wake Forest,66,Campbell,14,consensus,68.5,-34.5,Wake Forest -34.5
401212476,Cincinnati,28,South Florida,7,Bovada,45.5,-22.0,Cincinnati -22.0
401212476,Cincinnati,28,South Florida,7,Caesars,45.5,-22,Cincinnati -22
401212476,Cincinnati,28,South Florida,7,consensus,45.5,-22.5,Cincinnati -22.5
401212476,Cincinnati,28,South Florida,7,numberfire,45.5,-22.5,Cincinnati -22.5
401212476,Cincinnati,28,South Florida,7,teamrankings,44.5,-22,Cincinnati -22
