id,homeTeam,homeScore,awayTeam,awayScore,lineProvider,overUnder,spread,formattedSpread
400935250,Rutgers,14,Washington,30,teamrankings,54.5,28,Washington -28
400935231,Wisconsin,59,Utah State,10,consensus,52,-27.5,Wisconsin -27.5
400935231,Wisconsin,59,Utah State,10,numberfire,51.5,-27.5,Wisconsin -27.5
400935231,Wisconsin,59,Utah State,10,teamrankings,52,-27,Wisconsin -27
400934570,Army,64,Fordham,6,consensus,69.5,-18,Army -18
400944891,Eastern Michigan,24,Charlotte,7,consensus,59,-14,Eastern Michigan -14
400944891,Eastern Michigan,24,Charlotte,7,numberfire,58,-14,Eastern Michigan -14
400944891,Eastern Michigan,24,Charlotte,7,teamrankings,59,-14,Eastern Michigan -14
400937451,Syracuse,50,Central Connecticut,7,consensus,,-46,Syracuse -46
400938592,Florida Atlantic,19,Navy,42,consensus,64,9,Navy -9
400938592,Florida Atlantic,19,Navy,42,numberfire,66,9,Navy -9
400938592,Florida Atlantic,19,Navy,42,teamrankings,64,8,Navy -8
400935249,Colorado,17,Colorado State,3,consensus,69.5,-3,Colorado -3
400935249,Colorado,17,Colorado State,3,numberfire,68.5,-3,Colorado -3
400935249,Colorado,17,Colorado State,3,teamrankings,68.5,-3,Colorado -3
400937446,Northern Illinois,20,Boston College,23,consensus,47,3.5,Boston College -3.5
400937446,Northern Illinois,20,Boston College,23,numberfire,47,3.5,Boston College -3.5
400937446,Northern Illinois,20,Boston College,23,teamrankings,46.5,3.5,Boston College -3.5
400933827,Alabama,24,Florida State,7,consensus,51,-7.5,Alabama -7.5
400933827,Alabama,24,Florida State,7,numberfire,51.5,-7.5,Alabama -7.5
400933827,Alabama,24,Florida State,7,teamrankings,51,-7,Alabama -7
400935252,USC,49,Western Michigan,31,consensus,59,-28,USC -28
400935252,USC,49,Western Michigan,31,numberfire,59.5,-28,USC -28
400935252,USC,49,Western Michigan,31,teamrankings,58.5,-28,USC -28
400937447,Clemson,56,Kent State,3,consensus,52,-38,Clemson -38
400937447,Clemson,56,Kent State,3,numberfire,52,-38.5,Clemson -38.5
400937447,Clemson,56,Kent State,3,teamrankings,52,-38,Clemson -38
400935237,Penn State,52,Akron,0,consensus,63.5,-30,Penn State -30
400935237,Penn State,52,Akron,0,numberfire,62.5,-30,Penn State -30
400935237,Penn State,52,Akron,0,teamrankings,64.5,-29.5,Penn State -29.5
400934492,Oklahoma,56,UTEP,7,consensus,63,-43.5,Oklahoma -43.5
400934492,Oklahoma,56,UTEP,7,numberfire,63,-43,Oklahoma -43
400934492,Oklahoma,56,UTEP,7,teamrankings,62.5,-43,Oklahoma -43
400933830,Florida,17,Michigan,33,consensus,45.5,4.5,Michigan -4.5
400933830,Florida,17,Michigan,33,numberfire,45.5,5,Michigan -5
400933830,Florida,17,Michigan,33,teamrankings,46.5,4,Michigan -4
400933829,Auburn,41,Georgia Southern,7,consensus,59,-34.5,Auburn -34.5
400933829,Auburn,41,Georgia Southern,7,numberfire,59,-34,Auburn -34
400933829,Auburn,41,Georgia Southern,7,teamrankings,59,-34.5,Auburn -34.5
400933833,LSU,27,BYU,0,consensus,47.5,-14.5,LSU -14.5
400933833,LSU,27,BYU,0,numberfire,47,-14.5,LSU -14.5
400933833,LSU,27,BYU,0,teamrankings,47,-15,LSU -15
400933831,Georgia,31,Appalachian State,10,consensus,46.5,-12.5,Georgia -12.5
400933831,Georgia,31,Appalachian State,10,numberfire,45.5,-13,Georgia -13
400933831,Georgia,31,Appalachian State,10,teamrankings,47,-12,Georgia -12
400935238,Purdue,28,Louisville,35,consensus,67.5,25.5,Louisville -25.5
400935238,Purdue,28,Louisville,35,numberfire,67,25.5,Louisville -25.5
400935238,Purdue,28,Louisville,35,teamrankings,66,25.5,Louisville -25.5
400937449,Miami,41,Bethune-Cookman,13,consensus,61.5,-48,Miami -48
400941791,South Florida,31,Stony Brook,17,consensus,,-36,South Florida -36
400935282,Colorado State,58,Oregon State,27,consensus,60,,Oregon State -null
400935282,Colorado State,58,Oregon State,27,numberfire,60.5,-4,Colorado State -4
400935282,Colorado State,58,Oregon State,27,teamrankings,61,-3,Colorado State -3
400934495,Texas,41,Maryland,51,consensus,57.5,-18.5,Texas -18.5
400934495,Texas,41,Maryland,51,numberfire,57,-18,Texas -18
400934495,Texas,41,Maryland,51,teamrankings,57,-18.5,Texas -18.5
400935255,Washington State,31,Montana State,0,consensus,,-40.5,Washington State -40.5
400935232,Illinois,24,Ball State,21,consensus,55.5,-5,Illinois -5
400935232,Illinois,24,Ball State,21,numberfire,55.5,-5.5,Illinois -5.5
400935232,Illinois,24,Ball State,21,teamrankings,54.5,-5.5,Illinois -5.5
400935233,Iowa,24,Wyoming,3,consensus,51.5,-12,Iowa -12
400935233,Iowa,24,Wyoming,3,numberfire,51.5,-12,Iowa -12
400935233,Iowa,24,Wyoming,3,teamrankings,51.5,-12.5,Iowa -12.5
400935234,Michigan State,35,Bowling Green,10,consensus,56,-17,Michigan State -17
400935234,Michigan State,35,Bowling Green,10,numberfire,56,-17,Michigan State -17
400935234,Michigan State,35,Bowling Green,10,teamrankings,56,-17.5,Michigan State -17.5
400933836,Missouri,72,Missouri State,43,consensus,62,-35.5,Missouri -35.5
400935256,North Carolina,30,California,35,consensus,57.5,-12.5,North Carolina -12.5
400935256,North Carolina,30,California,35,numberfire,59,-12.5,North Carolina -12.5
400935256,North Carolina,30,California,35,teamrankings,58,-12.5,North Carolina -12.5
400937450,Pittsburgh,28,Youngstown State,21,consensus,64.5,-13,Pittsburgh -13
400935254,Oregon State,35,Portland State,32,consensus,,-26,Oregon State -26
400945246,Air Force,62,VMI,0,consensus,,-35,Air Force -35
400933837,South Carolina,35,NC State,28,consensus,50,-7.5,South Carolina -7.5
400933837,South Carolina,35,NC State,28,numberfire,50,7,NC State -7
400933837,South Carolina,35,NC State,28,teamrankings,50,7.5,NC State -7.5
400934573,Notre Dame,49,Temple,16,consensus,56.5,-19.5,Notre Dame -19.5
400934573,Notre Dame,49,Temple,16,numberfire,56,-19.5,Notre Dame -19.5
400934573,Notre Dame,49,Temple,16,teamrankings,56,-20,Notre Dame -20
400935236,Northwestern,31,Nevada,20,consensus,60.5,-24,Northwestern -24
400935236,Northwestern,31,Nevada,20,numberfire,60.5,-24,Northwestern -24
400935236,Northwestern,31,Nevada,20,teamrankings,61,-24,Northwestern -24
400937452,Virginia,28,William & Mary,10,consensus,,-28,Virginia -28
400938597,UAB,38,Alabama A&M,7,consensus,,-28,UAB -28
400944830,Boise State,24,Troy,13,consensus,59,-11,Boise State -11
400944830,Boise State,24,Troy,13,numberfire,59.5,-10,Boise State -10
400944830,Boise State,24,Troy,13,teamrankings,59.5,-10.5,Boise State -10.5
400934496,Texas Tech,56,Eastern Washington,10,consensus,72.5,-13,Texas Tech -13
400933832,Southern Mississippi,17,Kentucky,24,consensus,57,10,Kentucky -10
400933832,Southern Mississippi,17,Kentucky,24,numberfire,57,10,Kentucky -10
400933832,Southern Mississippi,17,Kentucky,24,teamrankings,56,9.5,Kentucky -9.5
400933835,Mississippi State,49,Charleston Southern,0,consensus,,-23,Mississippi State -23
400937448,Duke,60,North Carolina Central,7,consensus,,-36,Duke -36
400941790,East Carolina,14,James Madison,34,consensus,,2.5,James Madison -2.5
400938596,Old Dominion,31,Albany,17,consensus,,-24.5,Old Dominion -24.5
400938594,Marshall,31,Miami (OH),26,consensus,48,4,Miami (OH) -4
400938594,Marshall,31,Miami (OH),26,numberfire,48,3.5,Miami (OH) -3.5
400938594,Marshall,31,Miami (OH),26,teamrankings,48,3.5,Miami (OH) -3.5
400938595,North Texas,59,Lamar,14,consensus,,-18,North Texas -18
400938599,Western Kentucky,31,Eastern Kentucky,17,consensus,,-39,Western Kentucky -39
400938593,Louisiana Tech,52,Northwestern State,24,consensus,,-39.5,Louisiana Tech -39.5
400941792,SMU,58,Stephen F. Austin,14,consensus,,-30,SMU -30
400938888,Coastal Carolina,38,UMass,28,consensus,56.5,2.5,UMass -2.5
400938888,Coastal Carolina,38,UMass,28,teamrankings,56.5,2,UMass -2
400934489,Baylor,45,Liberty,48,consensus,86.5,-33,Baylor -33
400934490,Kansas,38,Southeast Missouri State,16,consensus,,-29,Kansas -29
400944892,Ohio,59,Hampton,0,consensus,,-36,Ohio -36
400944829,Texas State,20,Houston Baptist,11,consensus,,-17,Texas State -17
400933834,Ole Miss,47,South Alabama,27,consensus,59.5,-22,Ole Miss -22
400933834,Ole Miss,47,South Alabama,27,numberfire,59.5,-21,Ole Miss -21
400933834,Ole Miss,47,South Alabama,27,teamrankings,59,-21.5,Ole Miss -21.5
400945251,San José State,34,Cal Poly,13,consensus,,-11,San José State -11
400945247,New Mexico,38,Abilene Christian,14,consensus,,-34,New Mexico -34
400935235,Nebraska,43,Arkansas State,36,consensus,50.5,-14.5,Nebraska -14.5
400935235,Nebraska,43,Arkansas State,36,numberfire,51,-14.5,Nebraska -14.5
400935235,Nebraska,43,Arkansas State,36,teamrankings,51.5,-14.5,Nebraska -14.5
400934494,TCU,63,Jackson State,0,consensus,,-60,TCU -60
400934488,Iowa State,42,Northern Iowa,24,consensus,,-10,Iowa State -10
400933839,Middle Tennessee,6,Vanderbilt,28,consensus,58,2.5,Vanderbilt -2.5
400933839,Middle Tennessee,6,Vanderbilt,28,numberfire,57,3,Vanderbilt -3
400933839,Middle Tennessee,6,Vanderbilt,28,teamrankings,58,2.5,Vanderbilt -2.5
400941793,Tulane,43,Grambling,14,consensus,,-21,Tulane -21
400935253,Oregon,77,Southern Utah,21,consensus,,-39.5,Oregon -39.5
400945250,San Diego State,38,UC Davis,17,consensus,,-35,San Diego State -35
400945252,UNLV,40,Howard,43,consensus,,-45,UNLV -45
400945248,Fresno State,66,Incarnate Word,0,consensus,,-35,Fresno State -35
400935251,Arizona,62,Northern Arizona,24,consensus,,-26.5,Arizona -26.5
400945249,Hawai'i,41,Western Carolina,18,consensus,,-22.5,Hawai'i -22.5
400944828,Louisiana,51,Southeastern Louisiana,48,consensus,,-14.5,Louisiana -14.5
400934491,Kansas State,55,Central Arkansas,19,consensus,,-27,Kansas State -27
400933840,Georgia Tech,41,Tennessee,42,consensus,54.5,4,Tennessee -4
400933840,Georgia Tech,41,Tennessee,42,numberfire,54.5,4,Tennessee -4
400933840,Georgia Tech,41,Tennessee,42,teamrankings,54,4,Tennessee -4
400945253,Utah State,51,Idaho State,13,consensus,,-35,Utah State -35
400934503,South Alabama,7,Oklahoma State,44,consensus,67.5,28,Oklahoma State -28
400934503,South Alabama,7,Oklahoma State,44,numberfire,67,28,Oklahoma State -28
400934503,South Alabama,7,Oklahoma State,44,teamrankings,68,28,Oklahoma State -28
400938600,Florida International,17,Alcorn State,10,consensus,,-20,Florida International -20
400933841,Alabama,41,Fresno State,10,consensus,54,-42.5,Alabama -42.5
400933841,Alabama,41,Fresno State,10,numberfire,53.5,-43,Alabama -43
400933841,Alabama,41,Fresno State,10,teamrankings,54,-42.5,Alabama -42.5
400934502,Ohio State,16,Oklahoma,31,consensus,64.5,-7.5,Ohio State -7.5
400934502,Ohio State,16,Oklahoma,31,numberfire,64.5,-7,Ohio State -7
400934502,Ohio State,16,Oklahoma,31,teamrankings,64.5,-7.5,Ohio State -7.5
400933843,Clemson,14,Auburn,6,consensus,54.5,-6,Clemson -6
400933843,Clemson,14,Auburn,6,numberfire,55.5,-6,Clemson -6
400933843,Clemson,14,Auburn,6,teamrankings,54.5,-6,Clemson -6
400935245,Penn State,33,Pittsburgh,14,consensus,63.5,-20,Penn State -20
400935245,Penn State,33,Pittsburgh,14,numberfire,63,-20.5,Penn State -20.5
400935245,Penn State,33,Pittsburgh,14,teamrankings,63.5,-19,Penn State -19
400935260,USC,42,Stanford,24,consensus,54.5,-4,USC -4
400935260,USC,42,Stanford,24,numberfire,54.5,-5,USC -5
400935260,USC,42,Stanford,24,teamrankings,54.5,-3.5,USC -3.5
400935266,Washington,63,Montana,7,consensus,,-38.5,Washington -38.5
400935243,Michigan,36,Cincinnati,14,consensus,50.5,-32.5,Michigan -32.5
400935243,Michigan,36,Cincinnati,14,numberfire,51,-32.5,Michigan -32.5
400935243,Michigan,36,Cincinnati,14,teamrankings,50,-32.5,Michigan -32.5
400935348,Wisconsin,31,Florida Atlantic,14,consensus,59.5,-34.5,Wisconsin -34.5
400935348,Wisconsin,31,Florida Atlantic,14,numberfire,58.5,-33.5,Wisconsin -33.5
400935348,Wisconsin,31,Florida Atlantic,14,teamrankings,59.5,-34.5,Wisconsin -34.5
400933847,LSU,45,Chattanooga,10,consensus,,-36.5,LSU -36.5
400933845,Notre Dame,19,Georgia,20,consensus,57,-5.5,Notre Dame -5.5
400933845,Notre Dame,19,Georgia,20,numberfire,57.5,-5,Notre Dame -5
400933845,Notre Dame,19,Georgia,20,teamrankings,56.5,-5.5,Notre Dame -5.5
400937456,North Carolina,35,Louisville,47,consensus,65.5,11.5,Louisville -11.5
400937456,North Carolina,35,Louisville,47,numberfire,65,12,Louisville -12
400937456,North Carolina,35,Louisville,47,teamrankings,65.5,11.5,Louisville -11.5
400937460,Virginia Tech,27,Delaware,0,consensus,,-41,Virginia Tech -41
400934501,Kansas State,55,Charlotte,7,consensus,56.5,-33.5,Kansas State -33.5
400934501,Kansas State,55,Charlotte,7,numberfire,55.5,-34,Kansas State -34
400934501,Kansas State,55,Charlotte,7,teamrankings,56.5,-33.5,Kansas State -33.5
400935267,Washington State,47,Boise State,44,consensus,58,-7.5,Washington State -7.5
400935267,Washington State,47,Boise State,44,numberfire,57.5,-7.5,Washington State -7.5
400935267,Washington State,47,Boise State,44,teamrankings,57.5,-7.5,Washington State -7.5
400933842,Arkansas,7,TCU,28,consensus,56.5,3,TCU -3
400933842,Arkansas,7,TCU,28,numberfire,58.5,3,TCU -3
400933842,Arkansas,7,TCU,28,teamrankings,58,3,TCU -3
400933851,Tennessee,42,Indiana State,7,consensus,,-37.5,Tennessee -37.5
400935240,Duke,41,Northwestern,17,consensus,54.5,1.5,Northwestern -1.5
400935240,Duke,41,Northwestern,17,numberfire,54.5,2.5,Northwestern -2.5
400935240,Duke,41,Northwestern,17,teamrankings,54,2,Northwestern -2
400935239,Purdue,44,Ohio,21,consensus,54,-3,Purdue -3
400935239,Purdue,44,Ohio,21,numberfire,55.5,-3,Purdue -3
400935239,Purdue,44,Ohio,21,teamrankings,54,-3,Purdue -3
400933838,UCLA,45,Texas A&M,44,consensus,61,-6.5,UCLA -6.5
400933838,UCLA,45,Texas A&M,44,numberfire,61.5,-5.5,UCLA -5.5
400933838,UCLA,45,Texas A&M,44,teamrankings,61,-7,UCLA -7
400934562,Army,21,Buffalo,17,consensus,53.5,-15.5,Army -15.5
400934562,Army,21,Buffalo,17,numberfire,53,-16,Army -16
400934562,Army,21,Buffalo,17,teamrankings,54,-15,Army -15
400935242,Maryland,63,Towson,17,consensus,,-34,Maryland -34
400933846,Kentucky,27,Eastern Kentucky,16,consensus,,-34.5,Kentucky -34.5
400933848,Ole Miss,45,UT Martin,23,consensus,,-33.5,Ole Miss -33.5
400934499,Iowa State,41,Iowa,44,consensus,48.5,3.5,Iowa -3.5
400934499,Iowa State,41,Iowa,44,numberfire,48.5,3,Iowa -3
400934499,Iowa State,41,Iowa,44,teamrankings,49,3.5,Iowa -3.5
400937455,Georgia Tech,37,Jacksonville State,10,consensus,,-16.5,Georgia Tech -16.5
400937453,Boston College,10,Wake Forest,34,consensus,45.5,-1,Boston College -1
400937453,Boston College,10,Wake Forest,34,numberfire,45.5,-1.5,Boston College -1.5
400937453,Boston College,10,Wake Forest,34,teamrankings,46,,Wake Forest -null
400935262,Colorado,37,Texas State,3,consensus,56,-36,Colorado -36
400935262,Colorado,37,Texas State,3,numberfire,56.5,-35.5,Colorado -35.5
400935262,Colorado,37,Texas State,3,teamrankings,56.5,-36,Colorado -36
400938605,Ball State,51,UAB,31,consensus,54,-14,Ball State -14
400938605,Ball State,51,UAB,31,numberfire,54,-14.5,Ball State -14.5
400938605,Ball State,51,UAB,31,teamrankings,54,-13.5,Ball State -13.5
400935347,Virginia,17,Indiana,34,consensus,56,3.5,Indiana -3.5
400935347,Virginia,17,Indiana,34,numberfire,55,4,Indiana -4
400935347,Virginia,17,Indiana,34,teamrankings,56.5,4,Indiana -4
400941797,Temple,16,Villanova,13,consensus,,-17,Temple -17
400944831,Appalachian State,54,Savannah State,7,consensus,,-50.5,Appalachian State -50.5
400944894,Miami (OH),31,Austin Peay,10,consensus,,-35,Miami (OH) -35
400944895,Northern Illinois,38,Eastern Illinois,10,consensus,,-14,Northern Illinois -14
400944896,Kent State,38,Howard,31,consensus,,-24.5,Kent State -24.5
400937459,Syracuse,23,Middle Tennessee,30,consensus,73,-7.5,Syracuse -7.5
400937459,Syracuse,23,Middle Tennessee,30,numberfire,74,-7.5,Syracuse -7.5
400937459,Syracuse,23,Middle Tennessee,30,teamrankings,72,-7.5,Syracuse -7.5
400938602,UMass,7,Old Dominion,17,consensus,60.5,3.5,Old Dominion -3.5
400938602,UMass,7,Old Dominion,17,numberfire,60.5,3.5,Old Dominion -3.5
400938602,UMass,7,Old Dominion,17,teamrankings,60.5,3.5,Old Dominion -3.5
400935244,Michigan State,28,Western Michigan,14,consensus,51.5,-7,Michigan State -7
400935244,Michigan State,28,Western Michigan,14,numberfire,51,-7,Michigan State -7
400935244,Michigan State,28,Western Michigan,14,teamrankings,51,-7,Michigan State -7
400935246,Rutgers,13,Eastern Michigan,16,consensus,51.5,-5.5,Rutgers -5.5
400935246,Rutgers,13,Eastern Michigan,16,numberfire,51,-4.5,Rutgers -4.5
400935246,Rutgers,13,Eastern Michigan,16,teamrankings,51,-5.5,Rutgers -5.5
400934504,Texas,56,San José State,0,consensus,63,-26.5,Texas -26.5
400934504,Texas,56,San José State,0,numberfire,61.5,-25,Texas -25
400934504,Texas,56,San José State,0,teamrankings,62,-25.5,Texas -25.5
400945254,Colorado State,38,Abilene Christian,10,consensus,,-43,Colorado State -43
400945255,Wyoming,27,Gardner-Webb,0,consensus,,-38.5,Wyoming -38.5
400934500,Kansas,27,Central Michigan,45,consensus,56.5,-3,Kansas -3
400934500,Kansas,27,Central Michigan,45,numberfire,56.5,-3,Kansas -3
400934500,Kansas,27,Central Michigan,45,teamrankings,57,-3,Kansas -3
400933853,Vanderbilt,42,Alabama A&M,0,consensus,,-48.5,Vanderbilt -48.5
400944832,Georgia Southern,12,New Hampshire,22,consensus,,-7.5,Georgia Southern -7.5
400941798,Tulsa,66,Louisiana,42,consensus,59,-14,Tulsa -14
400941798,Tulsa,66,Louisiana,42,numberfire,59.5,-14,Tulsa -14
400941798,Tulsa,66,Louisiana,42,teamrankings,59.5,-14,Tulsa -14
400935264,Oregon,42,Nebraska,35,consensus,68,-10.5,Oregon -10.5
400935264,Oregon,42,Nebraska,35,numberfire,69,-10.5,Oregon -10.5
400935264,Oregon,42,Nebraska,35,teamrankings,67,-10.5,Oregon -10.5
400935261,UCLA,56,Hawai'i,23,consensus,63.5,-24,UCLA -24
400935261,UCLA,56,Hawai'i,23,numberfire,63.5,-24,UCLA -24
400935261,UCLA,56,Hawai'i,23,teamrankings,63.5,-24,UCLA -24
400935268,California,33,Weber State,20,consensus,,-25.5,California -25.5
400937458,NC State,37,Marshall,20,consensus,55,-21,NC State -21
400937458,NC State,37,Marshall,20,numberfire,55,-21,NC State -21
400937458,NC State,37,Marshall,20,teamrankings,55,-21,NC State -21
400944897,Bowling Green,27,South Dakota,35,consensus,,-4,Bowling Green -4
400944835,Troy,34,Alabama State,7,consensus,,-43.5,Troy -43.5
400944893,Akron,52,Arkansas-Pine Bluff,3,consensus,,-49,Akron -49
400944898,Nevada,24,Toledo,37,consensus,69.5,10.5,Toledo -10.5
400944898,Nevada,24,Toledo,37,numberfire,69.5,10.5,Toledo -10.5
400944898,Nevada,24,Toledo,37,teamrankings,69.5,10.5,Toledo -10.5
400944833,Idaho,16,UNLV,44,consensus,69.5,-4.5,Idaho -4.5
400944833,Idaho,16,UNLV,44,numberfire,69.5,-5,Idaho -5
400944833,Idaho,16,UNLV,44,teamrankings,69.5,-4,Idaho -4
400938604,Southern Mississippi,45,Southern,0,consensus,,-28.5,Southern Mississippi -28.5
400938601,SMU,54,North Texas,32,consensus,64.5,-13,SMU -13
400938601,SMU,54,North Texas,32,numberfire,64,-13.5,SMU -13.5
400938601,SMU,54,North Texas,32,teamrankings,64.5,-13.5,SMU -13.5
400933850,Missouri,13,South Carolina,31,consensus,71,-2.5,Missouri -2.5
400933850,Missouri,13,South Carolina,31,numberfire,71.5,-2.5,Missouri -2.5
400933850,Missouri,13,South Carolina,31,teamrankings,71,-3,Missouri -3
400933852,Texas A&M,24,Nicholls,14,consensus,,-36.5,Texas A&M -36.5
400933849,Louisiana Tech,21,Mississippi State,57,consensus,67.5,10.5,Mississippi State -10.5
400933849,Louisiana Tech,21,Mississippi State,57,numberfire,68,10,Mississippi State -10
400933849,Louisiana Tech,21,Mississippi State,57,teamrankings,66.5,10.5,Mississippi State -10.5
400934498,Baylor,10,UT San Antonio,17,consensus,57.5,-12,Baylor -12
400934498,Baylor,10,UT San Antonio,17,numberfire,57,-12.5,Baylor -12.5
400934498,Baylor,10,UT San Antonio,17,teamrankings,56.5,-12.5,Baylor -12.5
400935241,Illinois,20,Western Kentucky,7,consensus,52,6.5,Western Kentucky -6.5
400935241,Illinois,20,Western Kentucky,7,numberfire,51,6.5,Western Kentucky -6.5
400935241,Illinois,20,Western Kentucky,7,teamrankings,51,6,Western Kentucky -6
400944834,New Mexico,28,New Mexico State,30,consensus,69.5,-7,New Mexico -7
400944834,New Mexico,28,New Mexico State,30,numberfire,71,-7,New Mexico -7
400944834,New Mexico,28,New Mexico State,30,teamrankings,68.5,-7.5,New Mexico -7.5
400935265,Oregon State,14,Minnesota,48,consensus,50.5,-2.5,Oregon State -2.5
400935265,Oregon State,14,Minnesota,48,numberfire,50.5,-2.5,Oregon State -2.5
400935265,Oregon State,14,Minnesota,48,teamrankings,50.5,-2.5,Oregon State -2.5
400941794,Navy,23,Tulane,21,consensus,49.5,-8.5,Navy -8.5
400941794,Navy,23,Tulane,21,numberfire,48.5,-9.5,Navy -9.5
400941794,Navy,23,Tulane,21,teamrankings,49.5,-8,Navy -8
400934505,West Virginia,56,East Carolina,20,consensus,68.5,-24.5,West Virginia -24.5
400934505,West Virginia,56,East Carolina,20,numberfire,68,-25.5,West Virginia -25.5
400934505,West Virginia,56,East Carolina,20,teamrankings,68,-25,West Virginia -25
400935258,Arizona,16,Houston,19,consensus,66,1.5,Houston -1.5
400935258,Arizona,16,Houston,19,numberfire,66,1.5,Houston -1.5
400935258,Arizona,16,Houston,19,teamrankings,64.5,1,Houston -1
400935259,Arizona State,20,San Diego State,30,consensus,54.5,-3,Arizona State -3
400935259,Arizona State,20,San Diego State,30,numberfire,53,-3,Arizona State -3
400935259,Arizona State,20,San Diego State,30,teamrankings,53.5,-3,Arizona State -3
400945256,Boise State,28,New Mexico,14,consensus,56.5,-16,Boise State -16
400945256,Boise State,28,New Mexico,14,numberfire,56,-16,Boise State -16
400945256,Boise State,28,New Mexico,14,teamrankings,56,-16,Boise State -16
400941799,South Florida,47,Illinois,23,consensus,55.5,-16.5,South Florida -16.5
400941799,South Florida,47,Illinois,23,numberfire,55,-16.5,South Florida -16.5
400941799,South Florida,47,Illinois,23,teamrankings,55,-16.5,South Florida -16.5
400941800,Temple,29,UMass,21,consensus,52.5,-14.5,Temple -14.5
400941800,Temple,29,UMass,21,numberfire,52.5,-14,Temple -14
400941800,Temple,29,UMass,21,teamrankings,52,-14.5,Temple -14.5
400935269,UTEP,16,Arizona,63,consensus,58.5,25.5,Arizona -25.5
400935269,UTEP,16,Arizona,63,numberfire,58,25,Arizona -25
400935269,UTEP,16,Arizona,63,teamrankings,58.5,25,Arizona -25
400933854,Alabama,41,Colorado State,23,consensus,55.5,-31,Alabama -31
400933854,Alabama,41,Colorado State,23,numberfire,55.5,-31,Alabama -31
400933854,Alabama,41,Colorado State,23,teamrankings,55.5,-31,Alabama -31
400934508,Oklahoma,56,Tulane,14,consensus,54,-33,Oklahoma -33
400934508,Oklahoma,56,Tulane,14,numberfire,53,-32.5,Oklahoma -32.5
400934508,Oklahoma,56,Tulane,14,teamrankings,52,-33,Oklahoma -33
400937461,Louisville,21,Clemson,47,consensus,61,3,Clemson -3
400937461,Louisville,21,Clemson,47,numberfire,61.5,3.5,Clemson -3.5
400937461,Louisville,21,Clemson,47,teamrankings,61,3,Clemson -3
400934511,USC,27,Texas,24,consensus,67.5,-17,USC -17
400934511,USC,27,Texas,24,numberfire,67.5,-16.5,USC -16.5
400934511,USC,27,Texas,24,teamrankings,66.5,-17,USC -17
400935356,Penn State,56,Georgia State,0,consensus,54.5,-37.5,Penn State -37.5
400935356,Penn State,56,Georgia State,0,numberfire,54,-37,Penn State -37
400935356,Penn State,56,Georgia State,0,teamrankings,54,-37.5,Penn State -37.5
400935275,Washington,48,Fresno State,16,consensus,56.5,-34,Washington -34
400935275,Washington,48,Fresno State,16,numberfire,56,-34,Washington -34
