id,homeTeam,homeScore,awayTeam,awayScore,lineProvider,overUnder,spread,formattedSpread
400756888,Boise State,16,Washington,13,consensus,,-11,Boise State -11
400756888,Boise State,16,Washington,13,numberfire,53,-12.5,Boise State -12.5
400756888,Boise State,16,Washington,13,teamrankings,53,-12,Boise State -12
400763587,Georgia State,20,Charlotte,23,consensus,,-4,Georgia State -4
400763587,Georgia State,20,Charlotte,23,numberfire,68,-7,Georgia State -7
400763587,Georgia State,20,Charlotte,23,teamrankings,68,-7,Georgia State -7
400603827,Alabama,35,Wisconsin,17,consensus,,-10,Alabama -10
400603827,Alabama,35,Wisconsin,17,numberfire,44.5,-12.5,Alabama -12.5
400603827,Alabama,35,Wisconsin,17,teamrankings,44,-12,Alabama -12
400603829,Auburn,31,Louisville,24,consensus,,-10.5,Auburn -10.5
400603829,Auburn,31,Louisville,24,numberfire,54,-10,Auburn -10
400603829,Auburn,31,Louisville,24,teamrankings,54,-10.5,Auburn -10.5
400756886,Oregon,61,Eastern Washington,42,consensus,,-35,Oregon -35
400756884,USC,55,Arkansas State,6,consensus,,-27,USC -27
400756884,USC,55,Arkansas State,6,numberfire,66.5,-27,USC -27
400756884,USC,55,Arkansas State,6,teamrankings,66.5,-27,USC -27
400603831,Georgia,51,Louisiana Monroe,14,consensus,,-31,Georgia -31
400603831,Georgia,51,Louisiana Monroe,14,numberfire,57,-34.5,Georgia -34.5
400603831,Georgia,51,Louisiana Monroe,14,teamrankings,57,-35,Georgia -35
400756899,Florida State,59,Texas State,16,consensus,,-37,Florida State -37
400756899,Florida State,59,Texas State,16,numberfire,59.5,-28,Florida State -28
400756899,Florida State,59,Texas State,16,teamrankings,60,-27.5,Florida State -27.5
400763403,Notre Dame,38,Texas,3,consensus,,-9,Notre Dame -9
400763403,Notre Dame,38,Texas,3,numberfire,48.5,-9,Notre Dame -9
400763403,Notre Dame,38,Texas,3,teamrankings,48,-8.5,Notre Dame -8.5
400756904,UCLA,34,Virginia,16,consensus,,-14.5,UCLA -14.5
400756904,UCLA,34,Virginia,16,numberfire,52.5,-17.5,UCLA -17.5
400756904,UCLA,34,Virginia,16,teamrankings,53,-17.5,UCLA -17.5
400603838,Texas A&M,38,Arizona State,17,consensus,,-3,Texas A&M -3
400603838,Texas A&M,38,Arizona State,17,numberfire,64.5,-3,Texas A&M -3
400603838,Texas A&M,38,Arizona State,17,teamrankings,64.5,-3,Texas A&M -3
400603828,Arkansas,48,UTEP,13,consensus,,-35,Arkansas -35
400603828,Arkansas,48,UTEP,13,numberfire,49.5,-31.5,Arkansas -31.5
400603828,Arkansas,48,UTEP,13,teamrankings,49.5,-32.5,Arkansas -32.5
400763404,Oklahoma,41,Akron,3,consensus,,-38,Oklahoma -38
400763404,Oklahoma,41,Akron,3,numberfire,57,-31,Oklahoma -31
400763404,Oklahoma,41,Akron,3,teamrankings,57,-31,Oklahoma -31
400756891,Northwestern,16,Stanford,6,consensus,,10,Stanford -10
400756891,Northwestern,16,Stanford,6,numberfire,48,10,Stanford -10
400756891,Northwestern,16,Stanford,6,teamrankings,48.5,10,Stanford -10
400834350,Tennessee,59,Bowling Green,30,consensus,,-17,Tennessee -17
400834350,Tennessee,59,Bowling Green,30,numberfire,67.5,-22,Tennessee -22
400834350,Tennessee,59,Bowling Green,30,teamrankings,67.5,-21.5,Tennessee -21.5
400787107,Hawai'i,28,Colorado,20,consensus,,-2.5,Hawai'i -2.5
400787107,Hawai'i,28,Colorado,20,numberfire,60.5,7,Colorado -7
400787107,Hawai'i,28,Colorado,20,teamrankings,60,7,Colorado -7
400756902,Pittsburgh,45,Youngstown State,37,consensus,,-15,Pittsburgh -15
400835430,Illinois,52,Kent State,3,numberfire,54,-13,Illinois -13
400835430,Illinois,52,Kent State,3,teamrankings,54.5,-13,Illinois -13
400763495,Nebraska,28,BYU,33,consensus,,-7.5,Nebraska -7.5
400763495,Nebraska,28,BYU,33,numberfire,57.5,-4.5,Nebraska -4.5
400763495,Nebraska,28,BYU,33,teamrankings,57.5,-5,Nebraska -5
400763588,Eastern Michigan,34,Old Dominion,38,consensus,,-7,Eastern Michigan -7
400763588,Eastern Michigan,34,Old Dominion,38,numberfire,59,6.5,Old Dominion -6.5
400763588,Eastern Michigan,34,Old Dominion,38,teamrankings,59.5,6.5,Old Dominion -6.5
400763497,Temple,27,Penn State,10,consensus,,14,Penn State -14
400763497,Temple,27,Penn State,10,numberfire,43,6,Penn State -6
400763497,Temple,27,Penn State,10,teamrankings,43,6,Penn State -6
400763592,Tulsa,47,Florida Atlantic,44,consensus,,-21,Tulsa -21
400763592,Tulsa,47,Florida Atlantic,44,numberfire,67,-4,Tulsa -4
400763592,Tulsa,47,Florida Atlantic,44,teamrankings,67.5,-4,Tulsa -4
400756890,California,73,Grambling,14,consensus,,-43,California -43
400756900,Miami,45,Bethune-Cookman,0,consensus,,-39,Miami -39
400756901,NC State,49,Troy,21,consensus,,-23,NC State -23
400756901,NC State,49,Troy,21,numberfire,61.5,-24.5,NC State -24.5
400756901,NC State,49,Troy,21,teamrankings,62,-26,NC State -26
400764857,East Carolina,28,Towson,20,consensus,,-30.5,East Carolina -30.5
400603832,Kentucky,40,Louisiana,33,numberfire,58,-16.5,Kentucky -16.5
400603832,Kentucky,40,Louisiana,33,teamrankings,58,-17,Kentucky -17
400763407,West Virginia,44,Georgia Southern,0,consensus,,-38,West Virginia -38
400763407,West Virginia,44,Georgia Southern,0,numberfire,54.5,-16,West Virginia -16
400763407,West Virginia,44,Georgia Southern,0,teamrankings,55,-16,West Virginia -16
400603830,Florida,61,New Mexico State,13,consensus,,-38,Florida -38
400603830,Florida,61,New Mexico State,13,numberfire,54.5,-34,Florida -34
400603830,Florida,61,New Mexico State,13,teamrankings,54,-34,Florida -34
400787115,Northern Illinois,38,UNLV,30,consensus,,-16,Northern Illinois -16
400787115,Northern Illinois,38,UNLV,30,numberfire,61.5,-21.5,Northern Illinois -21.5
400787115,Northern Illinois,38,UNLV,30,teamrankings,61.5,-21.5,Northern Illinois -21.5
400791346,San Diego State,37,San Diego,3,consensus,,-35.5,San Diego State -35.5
400763400,Iowa State,31,Northern Iowa,7,consensus,,-8.5,Iowa State -8.5
400764858,Houston,52,Tennessee Tech,24,consensus,,-37.5,Houston -37.5
400787114,New Mexico,66,Mississippi Valley State,0,consensus,,-42,New Mexico -42
400603836,Southern Mississippi,16,Mississippi State,34,consensus,,13,Mississippi State -13
400603836,Southern Mississippi,16,Mississippi State,34,numberfire,61.5,20,Mississippi State -20
400603836,Southern Mississippi,16,Mississippi State,34,teamrankings,62,21,Mississippi State -21
400763498,Marshall,41,Purdue,31,consensus,,2.5,Purdue -2.5
400763498,Marshall,41,Purdue,31,numberfire,60.5,-7,Marshall -7
400763498,Marshall,41,Purdue,31,teamrankings,60.5,-7,Marshall -7
400756905,Virginia Tech,24,Ohio State,42,consensus,,14,Ohio State -14
400756905,Virginia Tech,24,Ohio State,42,numberfire,52.5,13.5,Ohio State -13.5
400756905,Virginia Tech,24,Ohio State,42,teamrankings,52,13.5,Ohio State -13.5
400763599,Western Kentucky,41,Louisiana Tech,38,consensus,,-3,Western Kentucky -3
400763599,Western Kentucky,41,Louisiana Tech,38,numberfire,63.5,2.5,Louisiana Tech -2.5
400763599,Western Kentucky,41,Louisiana Tech,38,teamrankings,62.5,2.5,Louisiana Tech -2.5
400787981,Utah,24,Utah State,14,consensus,,-11,Utah -11
400787981,Utah,24,Utah State,14,numberfire,44,-11.5,Utah -11.5
400787981,Utah,24,Utah State,14,teamrankings,44,-11.5,Utah -11.5
400756912,Florida Atlantic,20,Miami,44,consensus,,16.5,Miami -16.5
400756912,Florida Atlantic,20,Miami,44,numberfire,56,17,Miami -17
400756912,Florida Atlantic,20,Miami,44,teamrankings,56,17,Miami -17
400763505,Ohio State,38,Hawai'i,0,consensus,,-38,Ohio State -38
400763505,Ohio State,38,Hawai'i,0,numberfire,66,-42.5,Ohio State -42.5
400763505,Ohio State,38,Hawai'i,0,teamrankings,65,-41,Ohio State -41
400763408,Baylor,66,Lamar,31,consensus,,-59,Baylor -59
400757018,Michigan State,31,Oregon,28,numberfire,66,-5,Michigan State -5
400757018,Michigan State,31,Oregon,28,teamrankings,66,-5,Michigan State -5
400603863,Auburn,27,Jacksonville State,20,consensus,,-47,Auburn -47
400757014,USC,59,Idaho,9,consensus,,-43.5,USC -43.5
400757014,USC,59,Idaho,9,numberfire,66.5,-44.5,USC -44.5
400757014,USC,59,Idaho,9,teamrankings,66.5,-44.5,USC -44.5
400756917,Virginia,27,Notre Dame,34,consensus,,11.5,Notre Dame -11.5
400756917,Virginia,27,Notre Dame,34,numberfire,46,13.5,Notre Dame -13.5
400756917,Virginia,27,Notre Dame,34,teamrankings,47,13.5,Notre Dame -13.5
400603870,Vanderbilt,14,Georgia,31,consensus,,17,Georgia -17
400603870,Vanderbilt,14,Georgia,31,numberfire,48,18,Georgia -18
400603870,Vanderbilt,14,Georgia,31,teamrankings,48.5,17.5,Georgia -17.5
400792601,Florida State,34,South Florida,14,consensus,,-29,Florida State -29
400792601,Florida State,34,South Florida,14,numberfire,53.5,-28.5,Florida State -28.5
400792601,Florida State,34,South Florida,14,teamrankings,53.5,-28.5,Florida State -28.5
400756907,Clemson,41,Appalachian State,10,consensus,,-21,Clemson -21
400756907,Clemson,41,Appalachian State,10,numberfire,56.5,-18.5,Clemson -18.5
400756907,Clemson,41,Appalachian State,10,teamrankings,57.5,-18.5,Clemson -18.5
400757015,UNLV,3,UCLA,37,consensus,,28,UCLA -28
400757015,UNLV,3,UCLA,37,numberfire,65.5,32,UCLA -32
400757015,UNLV,3,UCLA,37,teamrankings,65.5,32,UCLA -32
400603865,Mississippi State,19,LSU,21,consensus,,3,LSU -3
400603865,Mississippi State,19,LSU,21,numberfire,53,3.5,LSU -3.5
400603865,Mississippi State,19,LSU,21,teamrankings,52.5,3,LSU -3
400756910,Georgia Tech,65,Tulane,10,consensus,,-26,Georgia Tech -26
400756910,Georgia Tech,65,Tulane,10,numberfire,59.5,-33,Georgia Tech -33
400756910,Georgia Tech,65,Tulane,10,teamrankings,60,-32.5,Georgia Tech -32.5
400603869,Texas A&M,56,Ball State,23,consensus,,-26,Texas A&M -26
400603869,Texas A&M,56,Ball State,23,numberfire,64.5,-31,Texas A&M -31
400603869,Texas A&M,56,Ball State,23,teamrankings,64.5,-31,Texas A&M -31
400603866,Ole Miss,73,Fresno State,21,consensus,,-23,Ole Miss -23
400603866,Ole Miss,73,Fresno State,21,numberfire,55.5,-33,Ole Miss -33
400603866,Ole Miss,73,Fresno State,21,teamrankings,56,-31.5,Ole Miss -31.5
400603861,Arkansas,12,Toledo,16,consensus,,-21,Arkansas -21
400603861,Arkansas,12,Toledo,16,numberfire,56.5,-23,Arkansas -23
400603861,Arkansas,12,Toledo,16,teamrankings,56,-22.5,Arkansas -22.5
400603868,Tennessee,24,Oklahoma,31,consensus,,3,Oklahoma -3
400603868,Tennessee,24,Oklahoma,31,numberfire,63.5,2,Oklahoma -2
400603868,Tennessee,24,Oklahoma,31,teamrankings,63.5,2.5,Oklahoma -2.5
400787118,BYU,35,Boise State,24,consensus,,1.5,Boise State -1.5
400787118,BYU,35,Boise State,24,numberfire,56,2,Boise State -2
400787118,BYU,35,Boise State,24,teamrankings,56,2.5,Boise State -2.5
400603862,Arkansas State,20,Missouri,27,consensus,,13,Missouri -13
400603862,Arkansas State,20,Missouri,27,numberfire,54.5,10,Missouri -10
400603862,Arkansas State,20,Missouri,27,teamrankings,55,9.5,Missouri -9.5
400756892,Nevada,20,Arizona,44,consensus,,10.5,Arizona -10.5
400756892,Nevada,20,Arizona,44,numberfire,63,9.5,Arizona -9.5
400756892,Nevada,20,Arizona,44,teamrankings,63,9.5,Arizona -9.5
400757019,Michigan,35,Oregon State,7,consensus,,-14,Michigan -14
400757019,Michigan,35,Oregon State,7,numberfire,45.5,-13,Michigan -13
400757019,Michigan,35,Oregon State,7,teamrankings,46,-13.5,Michigan -13.5
400760492,Connecticut,22,Army,17,consensus,,-6.5,Connecticut -6.5
400760492,Connecticut,22,Army,17,numberfire,47,-7,Connecticut -7
400760492,Connecticut,22,Army,17,teamrankings,47,-7,Connecticut -7
400763414,UT San Antonio,3,Kansas State,30,consensus,,22.5,Kansas State -22.5
400763414,UT San Antonio,3,Kansas State,30,numberfire,50,14,Kansas State -14
400763414,UT San Antonio,3,Kansas State,30,teamrankings,50,14,Kansas State -14
400763500,Illinois,44,Western Illinois,0,consensus,,-25,Illinois -25
400763502,Maryland,27,Bowling Green,48,consensus,,-10,Maryland -10
400763502,Maryland,27,Bowling Green,48,numberfire,70,-7,Maryland -7
400763502,Maryland,27,Bowling Green,48,teamrankings,70.5,-7,Maryland -7
400756911,Louisville,31,Houston,34,consensus,,-12.5,Louisville -12.5
400756911,Louisville,31,Houston,34,numberfire,55.5,-13.5,Louisville -13.5
400756911,Louisville,31,Houston,34,teamrankings,55.5,-13.5,Louisville -13.5
400763506,Penn State,27,Buffalo,14,consensus,,-16.5,Penn State -16.5
400763506,Penn State,27,Buffalo,14,numberfire,47,-17,Penn State -17
400763506,Penn State,27,Buffalo,14,teamrankings,47.5,-17,Penn State -17
400763507,Purdue,38,Indiana State,14,consensus,,-15,Purdue -15
400763508,Wisconsin,58,Miami (OH),0,consensus,,-33,Wisconsin -33
400763508,Wisconsin,58,Miami (OH),0,numberfire,51.5,-30.5,Wisconsin -30.5
400763508,Wisconsin,58,Miami (OH),0,teamrankings,52,-31,Wisconsin -31
400763594,Charlotte,34,Presbyterian College,10,consensus,,-7,Charlotte -7
400756916,Syracuse,30,Wake Forest,17,consensus,,-5.5,Syracuse -5.5
400756916,Syracuse,30,Wake Forest,17,numberfire,41,-4,Syracuse -4
400756916,Syracuse,30,Wake Forest,17,teamrankings,41.5,-4,Syracuse -4
400756906,Boston College,76,Howard,0,consensus,,-44,Boston College -44
400757016,Colorado,48,UMass,14,consensus,,-16,Colorado -16
400757016,Colorado,48,UMass,14,numberfire,61,-13,Colorado -13
400757016,Colorado,48,UMass,14,teamrankings,61.5,-11.5,Colorado -11.5
400757020,Washington,49,Sacramento State,0,consensus,,-30,Washington -30
400763415,Texas Tech,69,UTEP,20,consensus,,-16.5,Texas Tech -16.5
400763415,Texas Tech,69,UTEP,20,numberfire,65,-21,Texas Tech -21
400763415,Texas Tech,69,UTEP,20,teamrankings,65,-20.5,Texas Tech -20.5
400763416,West Virginia,41,Liberty,17,consensus,,-40,West Virginia -40
400787306,Central Michigan,31,Monmouth,10,consensus,,-25.5,Central Michigan -25.5
400787307,Northern Illinois,57,Murray State,26,consensus,,-31.5,Northern Illinois -31.5
400763499,Colorado State,20,Minnesota,23,consensus,,5,Minnesota -5
400763499,Colorado State,20,Minnesota,23,numberfire,59,3.5,Minnesota -3.5
400763499,Colorado State,20,Minnesota,23,teamrankings,59.5,4,Minnesota -4
400757021,Rutgers,34,Washington State,37,consensus,,-5.5,Rutgers -5.5
400757021,Rutgers,34,Washington State,37,numberfire,62.5,-5,Rutgers -5
400757021,Rutgers,34,Washington State,37,teamrankings,62,-5,Rutgers -5
400756918,Virginia Tech,42,Furman,3,consensus,,-32.5,Virginia Tech -32.5
400763598,Southern Mississippi,52,Austin Peay,6,consensus,,-39,Southern Mississippi -39
400763504,Northwestern,41,Eastern Illinois,0,consensus,,-24,Northwestern -24
400787119,Wyoming,29,Eastern Michigan,48,consensus,,-11,Wyoming -11
400787119,Wyoming,29,Eastern Michigan,48,numberfire,52,-11.5,Wyoming -11.5
400787119,Wyoming,29,Eastern Michigan,48,teamrankings,52,-13,Wyoming -13
400763409,Iowa State,17,Iowa,31,consensus,,4,Iowa -4
400763409,Iowa State,17,Iowa,31,numberfire,48.5,3,Iowa -3
400763409,Iowa State,17,Iowa,31,teamrankings,48,3.5,Iowa -3.5
400757022,California,35,San Diego State,7,consensus,,-9,California -9
400757022,California,35,San Diego State,7,numberfire,59,-13,California -13
400757022,California,35,San Diego State,7,teamrankings,59,-12.5,California -12.5
400756908,Duke,55,North Carolina Central,0,consensus,,-41,Duke -41
400756913,North Carolina,53,North Carolina A&T,14,consensus,,-35.5,North Carolina -35.5
400756914,NC State,35,Eastern Kentucky,0,consensus,,-31,NC State -31
400763412,TCU,70,Stephen F. Austin,7,consensus,,-49,TCU -49
400787305,Kent State,45,Delaware State,13,consensus,,-24,Kent State -24
400787308,Georgia Southern,43,Western Michigan,17,consensus,,4.5,Western Michigan -4.5
400787308,Georgia Southern,43,Western Michigan,17,numberfire,55.5,5.5,Western Michigan -5.5
400787308,Georgia Southern,43,Western Michigan,17,teamrankings,55.5,5.5,Western Michigan -5.5
400787417,Louisiana Monroe,47,Nicholls,0,consensus,,-39,Louisiana Monroe -39
400787418,Texas State,63,Prairie View,24,consensus,,-28,Texas State -28
400787419,Troy,44,Charleston Southern,16,consensus,,-3.5,Troy -3.5
400763597,SMU,31,North Texas,13,numberfire,60,-6,SMU -6
400763597,SMU,31,North Texas,13,teamrankings,60,-6,SMU -6
400763595,Ohio,21,Marshall,10,consensus,,4,Marshall -4
400763595,Ohio,21,Marshall,10,numberfire,59.5,3,Marshall -3
400763595,Ohio,21,Marshall,10,teamrankings,60.5,3,Marshall -3
400603864,Florida,31,East Carolina,24,consensus,,-13,Florida -13
400603864,Florida,31,East Carolina,24,numberfire,53,-20.5,Florida -20.5
400603864,Florida,31,East Carolina,24,teamrankings,53.5,-20.5,Florida -20.5
400763410,Kansas,23,Memphis,55,consensus,,10.5,Memphis -10.5
400763410,Kansas,23,Memphis,55,numberfire,63,12.5,Memphis -12.5
400763410,Kansas,23,Memphis,55,teamrankings,62.5,12,Memphis -12
400763596,Old Dominion,24,Norfolk State,10,consensus,,-25.5,Old Dominion -25.5
400763411,Oklahoma State,32,Central Arkansas,8,consensus,,-37.5,Oklahoma State -37.5
400603867,South Carolina,22,Kentucky,26,consensus,,-7.5,South Carolina -7.5
400603867,South Carolina,22,Kentucky,26,numberfire,56,-7,South Carolina -7
400603867,South Carolina,22,Kentucky,26,teamrankings,56,-7,South Carolina -7
400763503,Nebraska,48,South Alabama,9,consensus,,-27,Nebraska -27
400763503,Nebraska,48,South Alabama,9,numberfire,54,-27.5,Nebraska -27.5
400763503,Nebraska,48,South Alabama,9,teamrankings,54,-27.5,Nebraska -27.5
400763413,Texas,42,Rice,28,consensus,,-16,Texas -16
400763413,Texas,42,Rice,28,numberfire,49,-14.5,Texas -14.5
400763413,Texas,42,Rice,28,teamrankings,49.5,-14.5,Texas -14.5
400763501,Indiana,36,Florida International,22,consensus,,-7.5,Indiana -7.5
400763501,Indiana,36,Florida International,22,numberfire,56.5,-8.5,Indiana -8.5
400763501,Indiana,36,Florida International,22,teamrankings,56,-7.5,Indiana -7.5
400764862,Cincinnati,26,Temple,34,consensus,,-6.5,Cincinnati -6.5
400764862,Cincinnati,26,Temple,34,numberfire,55.5,-5.5,Cincinnati -5.5
400764862,Cincinnati,26,Temple,34,teamrankings,55.5,-6,Cincinnati -6
400764863,New Mexico,21,Tulsa,40,consensus,,-3,New Mexico -3
400764863,New Mexico,21,Tulsa,40,numberfire,71.5,-6.5,New Mexico -6.5
400764863,New Mexico,21,Tulsa,40,teamrankings,71.5,-6.5,New Mexico -6.5
400787415,New Mexico State,32,Georgia State,34,consensus,,-4,New Mexico State -4
400787415,New Mexico State,32,Georgia State,34,numberfire,64.5,-5,New Mexico State -5
400787415,New Mexico State,32,Georgia State,34,teamrankings,64.5,-4.5,New Mexico State -4.5
400787117,Air Force,37,San José State,16,consensus,,-7,Air Force -7
400787117,Air Force,37,San José State,16,numberfire,58,-4.5,Air Force -4.5
400787117,Air Force,37,San José State,16,teamrankings,58,-4.5,Air Force -4.5
400757023,Stanford,31,UCF,7,consensus,,-16,Stanford -16
400757023,Stanford,31,UCF,7,numberfire,46,-20.5,Stanford -20.5
400757023,Stanford,31,UCF,7,teamrankings,46.5,-20,Stanford -20
400756893,Arizona State,35,Cal Poly,21,consensus,,-36.5,Arizona State -36.5
400756919,Louisville,17,Clemson,20,numberfire,54,5,Clemson -5
400756919,Louisville,17,Clemson,20,teamrankings,54,5,Clemson -5
400756920,Boston College,0,Florida State,14,consensus,,10.5,Florida State -10.5
400756920,Boston College,0,Florida State,14,numberfire,47.5,8.5,Florida State -8.5
400756920,Boston College,0,Florida State,14,teamrankings,47.5,9.5,Florida State -9.5
400787120,Boise State,52,Idaho State,0,consensus,,-28,Boise State -28
400787241,Arizona State,34,New Mexico,10,consensus,,-24,Arizona State -24
400787241,Arizona State,34,New Mexico,10,numberfire,64,-25,Arizona State -25
400787241,Arizona State,34,New Mexico,10,teamrankings,63.5,-25,Arizona State -25
400763514,Ohio State,20,Northern Illinois,13,consensus,,-31.5,Ohio State -31.5
400763514,Ohio State,20,Northern Illinois,13,numberfire,67.5,-34,Ohio State -34
400763514,Ohio State,20,Northern Illinois,13,teamrankings,66,-34,Ohio State -34
400603850,Alabama,37,Ole Miss,43,consensus,,-8.5,Alabama -8.5
400603850,Alabama,37,Ole Miss,43,numberfire,52.5,-9,Alabama -9
400603850,Alabama,37,Ole Miss,43,teamrankings,52,-9,Alabama -9
400763420,TCU,56,SMU,37,consensus,,-38,TCU -38
400763420,TCU,56,SMU,37,numberfire,69,-37,TCU -37
400763420,TCU,56,SMU,37,teamrankings,68.5,-37,TCU -37
400763512,Michigan State,35,Air Force,21,consensus,,-27.5,Michigan State -27.5
400763512,Michigan State,35,Air Force,21,numberfire,54.5,-24,Michigan State -24
400763512,Michigan State,35,Air Force,21,teamrankings,54.5,-24.5,Michigan State -24.5
400757026,USC,31,Stanford,41,consensus,,-8,USC -8
400757026,USC,31,Stanford,41,numberfire,50.5,-9.5,USC -9.5
400757026,USC,31,Stanford,41,teamrankings,51,-9.5,USC -9.5
400603852,Georgia,52,South Carolina,20,consensus,,-15.5,Georgia -15.5
400603852,Georgia,52,South Carolina,20,numberfire,53.5,-15,Georgia -15
400603852,Georgia,52,South Carolina,20,teamrankings,53.5,-16,Georgia -16
400756922,Notre Dame,30,Georgia Tech,22,consensus,,-2,Notre Dame -2
400756922,Notre Dame,30,Georgia Tech,22,numberfire,56,-1,Notre Dame -1
400756922,Notre Dame,30,Georgia Tech,22,teamrankings,56.5,,Georgia Tech -null
400757027,UCLA,24,BYU,23,consensus,,-14.5,UCLA -14.5
400757027,UCLA,24,BYU,23,numberfire,58,-16.5,UCLA -16.5
400757027,UCLA,24,BYU,23,teamrankings,57.5,-16.5,UCLA -16.5
400757030,Oregon,61,Georgia State,28,consensus,,-48.5,Oregon -48.5
400757030,Oregon,61,Georgia State,28,numberfire,70.5,-42,Oregon -42
400757030,Oregon,61,Georgia State,28,teamrankings,71.5,-42.5,Oregon -42.5
400603854,LSU,45,Auburn,21,consensus,,-6.5,LSU -6.5
400603854,LSU,45,Auburn,21,numberfire,50,-6,LSU -6
400603854,LSU,45,Auburn,21,teamrankings,50,-6.5,LSU -6.5
400763418,Oklahoma,52,Tulsa,38,consensus,,-33,Oklahoma -33
400763418,Oklahoma,52,Tulsa,38,numberfire,70,-31.5,Oklahoma -31.5
400763418,Oklahoma,52,Tulsa,38,teamrankings,71,-31,Oklahoma -31
400603858,Texas A&M,44,Nevada,27,consensus,,-25,Texas A&M -25
400603858,Texas A&M,44,Nevada,27,numberfire,64,-32,Texas A&M -32
400603858,Texas A&M,44,Nevada,27,teamrankings,64,-31.5,Texas A&M -31.5
400757024,Arizona,77,Northern Arizona,13,consensus,,-35,Arizona -35
400757029,Fresno State,24,Utah,45,consensus,,15.5,Utah -15.5
400757029,Fresno State,24,Utah,45,numberfire,52.5,12,Utah -12
400757029,Fresno State,24,Utah,45,teamrankings,53,11.5,Utah -11.5
400603856,Missouri,9,Connecticut,6,consensus,,-24,Missouri -24
400603856,Missouri,9,Connecticut,6,numberfire,41,-21,Missouri -21
400603856,Missouri,9,Connecticut,6,teamrankings,41,-21,Missouri -21
400756921,Duke,10,Northwestern,19,consensus,,-2.5,Duke -2.5
400756921,Duke,10,Northwestern,19,numberfire,50,-3.5,Duke -3.5
400756921,Duke,10,Northwestern,19,teamrankings,50,-3.5,Duke -3.5
400763516,Wisconsin,28,Troy,3,consensus,,-35,Wisconsin -35
400763516,Wisconsin,28,Troy,3,numberfire,58.5,-29.5,Wisconsin -29.5
400763516,Wisconsin,28,Troy,3,teamrankings,59,-34.5,Wisconsin -34.5
400763419,Oklahoma State,69,UT San Antonio,14,consensus,,-24.5,Oklahoma State -24.5
400763419,Oklahoma State,69,UT San Antonio,14,numberfire,56.5,-25.5,Oklahoma State -25.5
400763419,Oklahoma State,69,UT San Antonio,14,teamrankings,56.5,-25.5,Oklahoma State -25.5
400787310,Akron,52,Savannah State,9,consensus,,-45,Akron -45
400763510,Maryland,35,South Florida,17,consensus,,-7.5,Maryland -7.5
400763510,Maryland,35,South Florida,17,numberfire,50.5,-6,Maryland -6
400763510,Maryland,35,South Florida,17,teamrankings,51.5,-6,Maryland -6
400763511,Michigan,28,UNLV,7,consensus,,-34,Michigan -34
400763511,Michigan,28,UNLV,7,numberfire,49.5,-32.5,Michigan -32.5
