yards_to_goal,yards_to_goal_end,pct
59,91,3.984416402707625e-5
59,100,0.003369748355888907
60,1,0.006351413901922576
60,2,0.008294184675865597
60,3,0.009745183907579731
60,4,0.010885850520834118
60,5,0.01210479553700499
60,6,0.01370954042693793
60,7,0.01582571535670648
60,8,0.018416963987762637
60,9,0.021298568381146424
60,10,0.024224050115656124
60,11,0.02711207697216712
60,12,0.030161343855502665
60,13,0.03358765252199325
60,14,0.037225652476132465
60,15,0.04057728797109968
60,16,0.04346785800803731
60,17,0.04653109878796279
60,18,0.050459590617180625
60,19,0.054430596133249985
60,20,0.05597790239584093
60,21,0.05335414878213086
60,22,0.04761124806111939
60,23,0.041466684772009245
60,24,0.03661160217050595
60,25,0.03289987803935093
60,26,0.029581485735090566
60,27,0.0263939121645709
60,28,0.02347188028624212
60,29,0.02080782616589341
60,30,0.018169335639082917
60,31,0.01545475775691435
60,32,0.012891908256703812
60,33,0.010799049906484118
60,34,0.009234893824758166
60,35,0.007972923126784229
60,36,0.006791730639542531
60,37,0.005697524992597073
60,38,0.004836595638201174
60,39,0.004267762723190135
60,40,0.003888561094863751
60,41,0.003558318564829008
60,43,0.0029274926697199746
60,44,0.00266642692743303
60,45,0.0023946123715453266
60,46,0.002068561277983068
60,47,0.0017201982697632409
60,48,0.0014291484074349843
60,49,0.0012367233686229927
60,52,8.783519523511802e-4
60,53,7.478573804804027e-4
60,57,4.049929005876096e-4
60,60,0.002419738149764508
60,63,2.3664609116994586e-4
60,68,9.323510910102036e-5
60,73,1.0294917363116326e-4
60,77,7.312124778952166e-5
60,100,0.004450589811174005
61,1,0.005562016064499181
61,2,0.007278735024294732
61,3,0.008564353752527006
61,4,0.009567604171050025
61,5,0.010621149575201985
61,6,0.01201104611670912
61,7,0.013890883990931753
61,8,0.016257326641692167
61,9,0.01894306412867366
61,10,0.02174015296086284
61,11,0.024620308289355516
61,12,0.027775909524052872
61,13,0.03135311529014709
61,14,0.03514679060623284
61,15,0.03867638886908115
61,16,0.041744590179069466
61,17,0.044863060369820656
61,18,0.04862807411022737
61,19,0.0523546439843777
61,20,0.05393841795740025
61,21,0.05188992715543003
61,22,0.04715177732271472
61,23,0.04211408709869968
61,24,0.03822873687215451
61,25,0.03527163082499991
61,26,0.03247785599423421
61,27,0.029581075335204148
61,28,0.02672466917616115
61,29,0.02392306602148836
61,30,0.020987660640010772
61,31,0.017891409713702296
61,32,0.014952175881395911
61,33,0.012552804609811095
61,34,0.010753165231581588
61,35,0.009277027055323512
61,36,0.007868276103682483
61,37,0.0065554104226028895
61,38,0.00552836235987828
61,39,0.00485584420940019
61,40,0.0044113302692604765
61,41,0.004031120488717723
61,42,0.0036578965596094333
61,43,0.003317758121242289
61,44,0.003013575116844337
61,45,0.0026920982506061716
61,48,0.0016465161710382608
61,49,0.0014646370640040967
61,50,0.0013402278276051984
61,51,0.0012096266869545617
61,53,9.069896827486394e-4
61,54,7.71132446111168e-4
61,55,6.563426387435409e-4
61,56,5.637423974099938e-4
61,59,3.713848943097835e-4
61,60,3.392870610953079e-4
61,61,0.002584021375785128
61,62,3.224130875564933e-4
61,69,1.259870221868747e-4
61,100,0.004451319203487473
62,1,0.004767439807197221
62,2,0.006257056791202126
62,3,0.0073857231872390995
62,4,0.008273980475790104
62,5,0.009196085999833108
62,6,0.01040639566037703
62,7,0.01207598871847911
62,8,0.01423560617608356
62,9,0.016740401526208593
62,10,0.019402028991619212
62,11,0.02220125494442393
62,12,0.025302812772754826
62,13,0.02882402199402412
62,14,0.03259837638365085
62,15,0.03622266748736912
62,16,0.03949625898528434
62,17,0.042800342842783105
62,18,0.04660338313984572
62,19,0.05029525413052656
62,20,0.05205621830736483
62,21,0.05061496747514052
62,22,0.04683014027337861
62,23,0.042817366421704896
62,24,0.039821831263077714
62,25,0.0375529245378481
62,26,0.03524321533355119
62,27,0.03264012722707799
62,28,0.029905765221228963
62,29,0.02706571726107895
62,30,0.023942686939416327
62,31,0.020548751918127137
62,32,0.01727724455811476
62,33,0.014587553358323787
62,34,0.012562942908461418
62,35,0.010888395248765344
62,36,0.00926521444005228
62,37,0.007730113436663571
62,38,0.006513495803697002
62,39,0.005702420913486995
62,40,0.005152572335444112
62,41,0.004674912677171917
62,42,0.004202236678972776
62,43,0.003765003821692561
62,44,0.003375493218289045
62,45,0.002989463864328123
62,46,0.0025776003347822026
62,48,0.0019046020002802854
62,49,0.001731051893351186
62,50,0.0015980902475888415
62,52,0.001261825285896796
62,53,0.0010898546741202467
62,54,9.391210888761937e-4
62,58,4.999236343826875e-4
62,60,4.061180942370545e-4
62,62,0.002419738149764508
62,64,3.0962932839535693e-4
62,100,0.004450589811174006
63,1,0.003976809312981918
63,2,0.005205066071394923
63,3,0.006160405126402169
63,4,0.006956844747994206
63,5,0.0078071531002424045
63,6,0.008902675808259557
63,7,0.010386791378080533
63,8,0.01229994536385512
63,9,0.014536464616668403
63,10,0.01695759294718889
63,11,0.019561052124686295
63,12,0.02248166285405659
63,13,0.02582656727788965
63,14,0.02950100370616487
63,15,0.03319603945588097
63,16,0.03670225392111109
63,17,0.04026054706077627
63,18,0.04420316381999323
63,19,0.04797507085308256
63,20,0.050010829460829825
63,21,0.04923661459052873
63,22,0.046419990936467675
63,23,0.04339579540039941
63,24,0.04120434196995927
63,25,0.0395178946836891
63,26,0.03761530364274916
63,27,0.03529586487790483
63,28,0.032752473047147776
63,29,0.030008452518860845
63,30,0.02686148020084563
63,31,0.02331964234469909
63,32,0.019826503111500356
63,33,0.016916343154287295
63,34,0.014707000393363721
63,35,0.012858229669380047
63,36,0.011033821958114382
63,37,0.009270438603757548
63,38,0.007830660039554203
63,39,0.006826056819048301
63,40,0.006107484651786297
63,41,0.005465738430169713
63,42,0.004825885724808424
63,43,0.00423492509476734
63,44,0.0037319087289255596
63,45,0.0032861898627873924
63,46,0.0028592119227693956
63,47,0.002478083225277695
63,48,0.0022007240253934337
63,49,0.00202374727480825
63,50,0.001875390170429886
63,53,0.001306868125045673
63,54,0.0011369561660765025
63,55,9.753140422580705e-4
63,56,8.169226628043893e-4
63,58,5.55651716577633e-4
63,62,4.152462091544911e-4
63,63,0.0026224916228932216
63,64,3.5990074709201474e-4
63,69,1.5617038132799852e-4
63,71,1.6228796697983336e-4
63,73,1.4656427258871572e-4
63,100,0.004451490005481185
64,1,0.0032755200272030563
64,2,0.004237285986043547
64,3,0.005013509600285913
64,4,0.0057320151121722
64,5,0.00655387572356953
64,6,0.007591204379716015
64,7,0.008918989846755286
64,8,0.01055584178243424
64,9,0.012445961557485577
64,10,0.01454124465791394
64,11,0.01688977562187364
64,12,0.019603531863808036
64,13,0.022761696343868917
64,14,0.026309301104047417
64,15,0.030012014087625084
64,16,0.03366847348855585
64,17,0.03742354134839408
64,18,0.04150895681825658
64,19,0.045423566692136444
64,20,0.04782290249503111
64,21,0.04779145376300396
64,22,0.04597325449256384
64,23,0.043898930047011495
64,24,0.04240834013227561
64,25,0.0411819190004067
64,26,0.03960259752649892
64,27,0.03755373267772187
64,28,0.03526787502077667
64,29,0.032767323702221435
64,30,0.02980437968406215
64,31,0.026330340642214775
64,32,0.022780242439250763
64,33,0.019733195348905715
64,34,0.017351897039772267
64,35,0.0153071464219542
64,36,0.013254686135313167
64,37,0.011230358988226044
64,38,0.009511940697654162
64,39,0.00823375816519785
64,40,0.0072604652073219944
64,41,0.006381000146175918
64,42,0.005519843036625922
64,43,0.0047432253562263256
64,44,0.004117592279908514
64,45,0.0036185810320423363
64,46,0.0031840077790051017
64,47,0.0028067500638640154
64,48,0.0025236420789255354
64,49,0.002331501514838184
64,50,0.002170408287512479
64,51,0.0019887351300540584
64,52,0.0017850386187798029
64,55,0.0011894924944165076
64,56,9.804150414721754e-4
64,57,7.767649727338431e-4
64,61,4.002469993639752e-4
64,62,4.116627341981202e-4
64,63,4.166425798933809e-4
64,64,0.002419738149764508
64,76,1.3433994012953615e-4
64,79,1.1673628336566103e-4
64,100,0.004450589811174005
65,1,0.0027119399573071455
65,3,0.004100835901604444
65,4,0.00474829077183169
65,5,0.005537112484065054
65,6,0.006520195240536132
65,7,0.007706119010045496
65,8,0.00908319775965065
65,9,0.010642469659760206
65,10,0.012429949386291703
65,11,0.014549481394353471
65,12,0.0170907333637326
65,13,0.02008097686354453
65,14,0.023453869058150088
65,15,0.027018717890463135
65,16,0.030618982528631104
65,17,0.034388744721647733
65,18,0.0385287900382681
65,19,0.04259947509387247
65,20,0.04542545881188141
65,21,0.0461832737097461
65,22,0.04535867443736571
65,23,0.04418338089839874
65,24,0.04332661709218639
65,25,0.04251390797243033
65,26,0.0412540981481762
65,27,0.03951222116511289
65,28,0.03755835259330513
65,29,0.03542952404035573
65,30,0.03283653646052168
65,31,0.02963190178739582
65,32,0.026174070576354583
65,33,0.023046575746003665
65,34,0.020471474907629822
65,35,0.018178319987932064
65,36,0.015851597096060956
65,37,0.013527780963306604
65,38,0.01148132707181181
65,39,0.009863393022432474
65,40,0.008569556892011743
65,41,0.007408511926894429
65,42,0.006310088280572998
65,43,0.005348223324948411
65,44,0.004599490388612727
65,45,0.0040355768676351295
65,46,0.003572204313863852
65,47,0.003175677696912588
65,49,0.0026501184007503664
65,50,0.002475489227578692
65,51,0.0022968925280361582
65,52,0.0020999841415131676
65,53,0.0018921423136840274
65,54,0.0016763224825936107
65,55,0.0014410748285443391
65,58,6.785821162423865e-4
65,62,3.964954682329654e-4
65,65,0.0025992251439041444
65,68,2.2701696058280598e-4
65,72,1.6115266014618448e-4
65,74,1.5612345879922318e-4
65,78,1.602962598913609e-4
65,100,0.004451386705884828
66,1,0.002243315347676812
66,2,0.0028700839434002722
66,3,0.0034104936606243193
66,4,0.003983043560420206
66,5,0.004693097008686102
66,6,0.005569393248228634
66,7,0.006590273925139229
66,8,0.007733980843066609
66,9,0.009028238745018869
66,10,0.010574295988404378
66,11,0.01249446375648051
66,12,0.014846729557071003
66,13,0.01760750152875558
66,14,0.020681941714621344
66,15,0.023906857297482154
66,16,0.027196584040398677
66,17,0.030738289056278647
66,18,0.0347565721680963
66,19,0.03887985686777763
66,20,0.042058146554964725
66,21,0.04350904028413408
66,22,0.04355776935877444
66,23,0.043186889250322734
66,24,0.04294718427220496
66,25,0.042624701404767144
66,26,0.04182832826944498
66,27,0.040554633363573546
66,28,0.039068708019525285
66,29,0.037417020353287186
66,30,0.03529601400351861
66,31,0.032478205295247774
66,32,0.029229018444722994
66,33,0.026107231840010795
66,34,0.02338821641982689
66,35,0.020878452565575602
66,36,0.01830818187192255
66,37,0.015715954312393376
66,38,0.01336727258312769
66,39,0.01143026185229179
66,40,0.00983842650087028
66,41,0.008426374097940831
66,42,0.007126579331421811
66,43,0.006007223086692009
66,44,0.005140635409205617
66,45,0.004494010037618529
66,46,0.003975653295793757
66,47,0.0035402947365159466
66,48,0.003197875875729483
66,49,0.002945581492660575
66,50,0.0027438810890850086
66,51,0.0025511651597901245
66,52,0.0023493088431535856
66,53,0.00213861343279335
66,54,0.0019181063642923644
66,55,0.001670248957627168
66,56,0.0013787552115020368
66,58,7.878017166170184e-4
66,59,5.888011453377532e-4
66,64,4.105635324918055e-4
66,66,0.0025992466915490797
66,67,3.1408465835241247e-4
66,68,2.7193856186060334e-4
66,77,1.6812123819868463e-4
66,87,3.874064409273057e-5
66,93,7.335294592904794e-5
66,94,9.698656406090195e-5
66,100,0.004451386801553065
67,1,0.00191970450879342
67,2,0.0024870984368985448
67,3,0.0029833431419874564
67,4,0.003496839286447551
67,5,0.004112677622115562
67,6,0.004854288987479465
67,7,0.005705111737609122
67,8,0.00666308761623128
67,9,0.007784454839275873
67,10,0.00918020642889048
67,11,0.010949908719463882
67,12,0.01311713625987565
67,13,0.01563199526974479
67,14,0.01838949952353185
67,15,0.021254642097464978
67,16,0.02421088779718967
67,17,0.02750574722522247
67,18,0.031391433663734085
67,19,0.035539720538276975
67,20,0.038972440195038024
67,21,0.040919775469506356
67,22,0.041601899405739676
67,23,0.04186358216138138
67,24,0.04221140802057022
67,25,0.04248561970504008
67,26,0.04233819470178797
67,27,0.04172320088798869
67,28,0.04082511368958559
67,29,0.039657174445155444
67,30,0.037930453319878286
67,31,0.035416585028736305
67,32,0.03234800686821634
67,33,0.02926354369394554
67,34,0.026459563485450182
67,35,0.02378178795750428
67,36,0.020985654993808545
67,37,0.018119478000967963
67,38,0.0154665167685062
67,39,0.013229916719930353
67,40,0.01137235292392492
67,41,0.00973053037079007
67,42,0.008224528572731997
67,43,0.0069180791470683616
67,44,0.005888835010070228
67,45,0.005110334241852909
67,46,0.004493610277487913
67,47,0.003988978764932522
67,48,0.0035945116399095024
67,49,0.003295790280170505
67,50,0.0030489719943626306
67,51,0.00281482669239988
67,52,0.002581873883296274
67,53,0.002358450640402831
67,54,0.002143949742086451
67,55,0.0019057820880780266
67,57,0.0012685506969369693
67,60,6.127632721284698e-4
67,65,4.6959204652607706e-4
67,67,0.002419738149764508
67,69,2.5923546275047116e-4
67,77,1.58829043647831e-4
67,94,1.1159602853617449e-4
67,100,0.004450589811174006
68,1,0.001685266466830021
68,2,0.0022130772158393047
68,3,0.002680551804132573
68,4,0.003147034692778115
68,5,0.0036686760773971885
68,6,0.004259547459824454
68,7,0.004924819138706288
68,8,0.0057018382091920386
68,9,0.006666726013920952
68,10,0.007907454017176165
68,11,0.009480478907216849
68,12,0.011388058484702323
68,13,0.013589602436835803
68,14,0.01600677901432797
68,15,0.01854939732703053
68,16,0.02124848211060413
68,17,0.02435812482265285
68,18,0.02810611349081631
68,19,0.032184978847423294
68,20,0.03569494261254211
68,21,0.03790910295440396
68,22,0.038999773972451385
68,23,0.039740614123822855
68,24,0.04063196106134317
68,25,0.04156564149759517
68,26,0.04220930571028334
68,27,0.04242250116225336
68,28,0.0422328891074064
68,29,0.04156936056082308
68,30,0.04018818453574954
68,31,0.03794739052259626
68,32,0.035106486969655
68,33,0.03217807822965994
68,34,0.029434401743104955
68,35,0.026714006931151658
68,36,0.023772212560295405
68,37,0.020674381394798727
68,38,0.017750666324785832
68,39,0.015258719620221815
68,40,0.013181016802146315
68,41,0.011331077384498988
68,42,0.009602192756596552
68,43,0.008061718446054154
68,44,0.006811947350685523
68,45,0.005846359135377818
68,46,0.005082850895281355
68,47,0.004470209067736496
68,48,0.003999987843929748
68,49,0.0036474119336683815
68,50,0.003356668772616982
68,51,0.0030808460888648677
68,52,0.0028123602155812988
68,54,0.0023612366487804526
68,55,0.0021352150862894623
68,56,0.0018401669522247431
68,57,0.0014928216147512131
68,59,9.568756672453762e-4
68,60,8.275070188283598e-4
68,61,7.440873233912076e-4
68,64,6.188295120407757e-4
68,65,5.921306595912194e-4
68,68,0.002419738149764508
68,70,2.3512296432461256e-4
68,73,1.3745603535535148e-4
68,76,1.3594773084915762e-4
68,100,0.004450589811174005
69,1,0.0014980588298585025
69,2,0.0019804847690355364
69,3,0.0024158413371328843
69,4,0.0028434772388182088
69,5,0.0032860438062020346
69,6,0.003739345218675351
69,7,0.004227853801476133
69,8,0.004824859667179066
69,9,0.005612426202576889
69,10,0.0066423288474099056
69,11,0.007933767615196315
69,12,0.00949302966576577
69,13,0.011322962975574934
69,14,0.013405326157829234
69,15,0.015706231712845315
69,16,0.01826752057530306
69,17,0.02127739379089031
69,18,0.024885250845680353
69,19,0.0288052152733342
69,20,0.032255291601773116
69,21,0.03459259219136765
69,22,0.03596699175544443
69,23,0.03709078292526493
69,24,0.03845355489113334
69,25,0.03998970220435476
69,26,0.041383722497386664
69,27,0.04240601839444084
69,28,0.042920300983347405
69,29,0.04276139285968721
69,30,0.04174262497262282
69,31,0.039833802721241804
69,32,0.037328774388129864
69,33,0.034697810223600176
69,34,0.03216864374270734
69,35,0.029553362384518216
69,36,0.026587197233733744
69,37,0.023343940790542105
69,38,0.02020894871381263
69,39,0.017505475925167803
69,40,0.015238022855908733
69,41,0.01319278862706528
69,42,0.011233352344594712
69,43,0.009433798474717661
69,44,0.007927503757103172
69,45,0.006730885393133348
69,46,0.0057697697915760895
69,47,0.004999205779891182
69,48,0.004418295257388239
69,49,0.004000595019875106
69,50,0.003674503956445354
69,51,0.0033731908474783387
69,52,0.0030788234079503203
69,53,0.0028122162110033448
69,54,0.0025788261664741754
69,55,0.0023348619601876635
69,56,0.0020327572371892726
69,57,0.001694299919631496
69,58,0.0013992463550545112
69,59,0.0012000756157747588
69,60,0.0010783197765110615
69,61,9.84455331729266e-4
69,62,8.966999343089978e-4
69,63,8.275643995928608e-4
69,64,7.811259173966197e-4
69,65,7.295435290532068e-4
69,66,6.441141221242573e-4
69,67,5.311843977118127e-4
69,68,4.2201192006152146e-4
69,69,0.0024197381497645075
69,86,4.306262742197627e-5
69,96,1.1022137364624094e-4
69,100,0.004450589811174005
70,1,0.0013399052981927703
70,2,0.0017688376358271768
70,3,0.0021623271660734683
70,4,0.0025511707516951507
70,5,0.0029344118788900667
70,6,0.0032906809368746723
70,7,0.0036499451871908847
70,8,0.004098355066487437
70,9,0.004709361402177407
70,10,0.005504176742896166
70,11,0.006483577412936517
70,12,0.007676643900975169
70,13,0.009145286784622427
70,14,0.010942204687873186
70,15,0.013082027347319487
70,16,0.01558523149667869
70,17,0.018542901832081717
70,18,0.022023489601227204
70,19,0.025780277134031627
70,20,0.029161263773086112
70,21,0.03160961370404984
70,22,0.03325279925321984
70,23,0.034734710955869726
70,24,0.03650799409411098
70,25,0.03851587583447738
70,26,0.04045806806297883
70,27,0.042070670396449274
70,28,0.04313324119373055
70,29,0.04342885390401968
70,30,0.042808951076556016
70,31,0.04130925484617625
70,32,0.03922659252210639
70,33,0.036984588410115565
70,34,0.03477890052393483
70,35,0.03239986410184371
70,36,0.029542476816556088
70,37,0.026258879691361647
70,38,0.02297654677599294
70,39,0.020092209058866876
70,40,0.017646965105379116
70,41,0.015410261823225687
70,42,0.013219828406203402
70,43,0.011154596087140176
70,44,0.009373678813054776
70,45,0.007911602615930992
70,46,0.006704593595008149
70,47,0.005726787305878073
70,48,0.0049994025443699415
70,49,0.00449862396543362
70,50,0.004130164977805738
70,51,0.003796498572713613
70,52,0.0034586780190131146
70,53,0.0031298105577844434
70,54,0.0028217430854839643
70,55,0.002513969189807823
70,56,0.0021868882601760588
70,57,0.0018681553198485858
70,58,0.0016131484975804298
70,59,0.0014429559709201111
70,60,0.0013252204491100389
70,61,0.0012144057660704595
70,62,0.0010973347977596627
70,63,9.934951500207327e-4
70,64,9.14170275462312e-4
70,67,6.14455249421942e-4
70,70,0.00306712357772137
70,71,3.0004010751406325e-4
70,80,8.509819284058876e-5
70,94,1.0234960298913426e-4
70,100,0.006155786858778131
71,1,0.0011963479901057645
71,2,0.0015645255650625176
71,4,0.002234469943587742
71,5,0.002563934773098331
71,6,0.002861197665875574
71,7,0.003148307257513674
71,8,0.003498250825152964
71,9,0.003965662190577413
71,10,0.004552933940040246
71,11,0.005255633203723481
71,12,0.006125961822497875
71,13,0.007277458267582268
71,14,0.00882151967328914
71,15,0.010801065276398108
71,16,0.013202755411632466
71,17,0.01604065363271153
71,18,0.019342155144795946
71,19,0.02291506085440017
71,20,0.02621718885523006
71,21,0.02875838172985264
71,22,0.030646632982112072
71,23,0.032458314915926684
71,24,0.03458012084628129
71,25,0.03691740505556506
71,26,0.039171775872485354
71,27,0.041108559157784746
71,28,0.04253216142841698
71,29,0.043231940827496186
71,30,0.043059943718926456
71,31,0.042046288640026123
71,32,0.040456541213829626
71,33,0.038675986321894625
71,34,0.03689372435135057
71,35,0.03489635086040836
71,36,0.03232471547353517
71,37,0.029167909500551276
71,38,0.02586611737820029
71,39,0.022891589635203578
71,40,0.02033343005534693
71,41,0.017946589219631635
71,42,0.015542487740285472
71,43,0.01320936044666186
71,44,0.011139374277930186
71,45,0.009392344972694472
71,46,0.007921118158536944
71,47,0.006723135718314095
71,48,0.005841752080997722
71,49,0.005249978956854367
71,50,0.004821420202388028
71,51,0.004420670036561046
71,52,0.003988134305285476
71,53,0.0035388341173194114
71,54,0.003106086877542415
71,55,0.00270464833829976
71,56,0.002342759589023284
71,57,0.0020413687034253674
71,58,0.0018180829832445222
71,59,0.0016605107115701787
71,60,0.0015307079975442645
71,61,0.0013943925144603176
71,62,0.001245686145633576
71,64,9.93103220894316e-4
71,65,8.989283181056578e-4
71,66,7.99485107376623e-4
71,68,5.758008935077759e-4
71,69,4.853818704211644e-4
71,70,4.1964372478812273e-4
71,71,0.0030801728658393025
71,72,3.3451575543580665e-4
71,73,3.072727001992011e-4
71,74,2.848016957375852e-4
71,75,2.5590569883385554e-4
71,80,1.115027850382145e-4
71,94,1.1520206935874345e-4
71,100,0.00615586694178995
72,1,0.0010912499431114902
72,2,0.0014023094325453817
72,3,0.001669228870548531
72,4,0.001932681866516476
72,5,0.002203074843686634
72,6,0.0024614619578095702
72,7,0.002717356765847567
72,8,0.0030177666481827543
72,9,0.0033959780970257785
72,10,0.003842795275535879
72,11,0.004349076209910849
72,12,0.004976827822622639
72,13,0.005872027341406909
72,14,0.007185327969989021
72,15,0.008972190423190122
72,16,0.011190170362326342
72,17,0.013810228499016933
72,18,0.016852566215880764
72,19,0.02017762362862461
72,20,0.02332821214075616
72,21,0.02587486630402039
72,22,0.02792418150947559
72,23,0.02999549157900703
72,24,0.03239589563090266
72,25,0.03496693966137469
72,26,0.037400998003948735
72,27,0.03952620751088329
72,28,0.041238105687770164
72,29,0.042363843881536425
72,30,0.04271601942802148
72,31,0.042257540078219566
72,32,0.04120096640887845
72,33,0.039912338586531655
72,34,0.03860605408542146
72,35,0.037089420320152146
72,36,0.03494768126955785
72,37,0.03207879199352036
72,38,0.028910308303230742
72,39,0.025980630168038688
72,40,0.023411886331140802
72,41,0.020919694173561293
72,42,0.01828237674782502
72,43,0.015622799289341287
72,44,0.013206805132045776
72,45,0.01114943748529142
72,46,0.009422502399115743
72,47,0.008025351580749011
72,48,0.0070003583411744116
72,49,0.006308489469453651
72,50,0.005792505912537203
72,51,0.005281910621209124
72,52,0.004703540570410467
72,53,0.004089895033751863
72,54,0.0035094636434956153
72,55,0.0030081849514782735
72,56,0.0026021909763770394
72,57,0.0022907066565071616
72,58,0.002057812259324798
72,60,0.0017055150572541297
72,61,0.001533304034599758
72,62,0.0013550899337722618
72,63,0.0011882783355975008
72,66,8.573223964528227e-4
72,67,7.607290847499838e-4
72,72,0.0028939430993722994
72,74,3.669674130112996e-4
72,75,3.36716274327028e-4
72,91,6.490905520262665e-5
72,94,1.2501990777450447e-4
72,96,1.371350516585256e-4
72,100,0.00615472405641151
73,1,0.0010338249235484359
73,2,0.0012966909614003693
73,4,0.0016724736957223173
73,5,0.0018727745071385753
73,6,0.0020903006533968716
73,7,0.0023241774796012487
73,8,0.0025970760673408814
73,9,0.0029262344168554926
73,10,0.003294708211093574
73,11,0.003682540110844033
73,12,0.0041432752510451604
73,13,0.0048317683868252135
73,14,0.0059202519089072035
73,15,0.00747498912811929
73,16,0.00944065432719461
73,17,0.011763315018357484
73,18,0.01445363556900965
73,19,0.017407818932295458
73,20,0.020255456141897766
73,21,0.022655598769039137
73,22,0.024733606678197365
73,23,0.026947244321121992
73,24,0.029520238421583713
73,25,0.032242288567530454
73,26,0.03480615797880035
73,27,0.03710304819240323
73,28,0.03912338560239915
73,29,0.0407335626163742
73,30,0.0416855323513817
73,31,0.04184046203317262
73,32,0.041345273852978204
73,33,0.04056420561478075
73,34,0.03975839509383136
73,35,0.038768743638347945
73,36,0.037139137860022924
73,37,0.03469004013623029
73,38,0.03183035335035591
73,39,0.029127542514845686
73,40,0.0266828733718782
73,41,0.024136566684612996
73,42,0.02124013174077089
73,43,0.01819278267315177
73,44,0.015385344343215644
73,45,0.013020413365130384
73,46,0.011080696146858682
73,47,0.009526464590526125
73,48,0.008364096474334714
73,49,0.007542848931213638
73,50,0.006899844906376508
73,51,0.006251704733667586
73,52,0.005520033353164767
73,53,0.004754466589003137
73,54,0.004050693452515843
73,55,0.0034668364454840677
73,56,0.0030065990518616235
73,57,0.0026461536119335677
73,58,0.002356425233812469
73,59,0.002109427582588306
73,60,0.0018820130489101484
73,62,0.0014535386899205626
73,63,0.0012714967946141807
73,65,0.0010220132883416392
73,66,9.330299319164875e-4
73,67,8.424281710686244e-4
73,68,7.433207708013729e-4
73,69,6.421141422783681e-4
73,71,4.8447587381662404e-4
73,72,4.4996068117695854e-4
73,73,0.0031155625651719918
73,74,4.366507038617099e-4
73,76,3.389319522870799e-4
73,80,1.904856809388905e-4
73,82,2.1464557518699064e-4
73,83,2.1149050929734727e-4
73,84,2.0301408315472695e-4
73,89,7.755684406292477e-5
73,100,0.006156084127101848
74,1,0.0010133821255012086
74,2,0.001238843558342883
74,3,0.0013697068398069853
74,4,0.0014694551615595333
74,6,0.0017699999065517802
74,7,0.001975946375608381
74,8,0.0022235003662325462
74,9,0.0025240776284737735
74,10,0.002858512990957946
74,11,0.0031927617886302116
74,12,0.0035567263676231074
74,13,0.0040898923423010065
74,14,0.004968486024562707
74,15,0.0062762071810116915
74,16,0.007970725430347663
74,17,0.00998782730887789
74,18,0.012311675194576053
74,19,0.014847983035485941
74,20,0.01731397531506299
74,21,0.019480309278371185
74,22,0.021501289065598398
74,23,0.023766872215318695
74,24,0.026426537910922004
74,25,0.02924973636107488
74,26,0.031947187504381094
74,27,0.034449028418224906
74,28,0.036799449695829343
74,29,0.03888952734374285
74,30,0.04042273831075413
74,31,0.041169959386463235
74,32,0.041223019625435196
74,33,0.0409564267378582
74,34,0.04066640555515213
74,35,0.04020018593009172
74,36,0.03907372105395186
74,37,0.037086696857977386
74,38,0.034651146512051846
74,39,0.0323106147969745
74,40,0.030077791262347667
74,41,0.027501972477518316
74,42,0.02433702590829441
74,43,0.020889768895182095
74,44,0.01769205005063605
74,45,0.015037183515486685
74,46,0.012906393434966579
74,47,0.011195747446329724
74,48,0.009859449911044024
74,49,0.00884731794314945
74,50,0.008024109951025555
74,51,0.007221867060239624
74,52,0.006361879943900112
74,53,0.005493682936176246
74,54,0.004713691204856356
74,55,0.004069476019490747
74,56,0.0035444462854028105
74,57,0.003104997003777223
74,58,0.0027326751057130637
74,59,0.0024127136972204822
74,60,0.0021217340112162286
74,61,0.0018455386765579725
74,62,0.0015968273449532785
74,63,0.0013984394278933946
74,64,0.0012532044912899841
74,65,0.001140933458665879
74,66,0.0010389105246025195
74,67,9.353881401700114e-4
74,68,8.279156867484733e-4
74,73,5.054245537290504e-4
74,74,0.0028939430993722994
74,79,2.141650984657142e-4
74,81,2.451102063044023e-4
74,85,2.4786684883020937e-4
74,86,2.144280243180211e-4
74,96,1.1066879602601993e-4
74,100,0.00615472405641151
75,1,9.735057591481054e-4
75,2,0.0011667480912029887
75,3,0.0012470655911706698
75,4,0.0012846337717294235
75,5,0.001356806730784742
75,6,0.0014877830389022602
75,7,0.0016652621701668628
75,8,0.0018880542995257446
75,10,0.0024886286489262345
75,11,0.002807726379008444
75,12,0.0031275200911439344
75,13,0.003552535488145386
75,14,0.004240639189456651
75,15,0.0052915532577384305
75,16,0.006700412240062925
75,17,0.00841994493104785
75,18,0.010412309093081802
75,19,0.012574487936001959
75,20,0.014688974153671432
75,21,0.016622980950234224
75,22,0.018552950850980285
75,23,0.020806313993465844
75,24,0.023480676769097288
75,25,0.026356345515232256
75,26,0.02917407097495118
75,27,0.03187105755339239
75,28,0.03449175422987992
75,29,0.036936838771827775
75,30,0.03890295412228005
75,31,0.04012705955078299
75,32,0.04068032795865585
75,33,0.04094540398406213
75,34,0.04120662417869978
75,35,0.04126235283482761
75,36,0.040607261745696066
75,37,0.039081437039620054
75,38,0.03712221754758041
75,39,0.0352028391470012
75,40,0.03321451327118268
75,41,0.03064695379328014
75,42,0.027296691779206954
75,43,0.023566185597830337
75,44,0.020078086376282295
75,45,0.01717828890133178
